ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
95220,7273,0.14,0.268,0.183,0.32899999999999996,0.075,0.106,0.071,0.078,0.342,0.161,0.111,0.315,0.038,5938,0.1714560703973601,0.25890279114533205,0.24996562628901417,0.1361198955039186,0.8593427746459508,70.0,13.0,85906.0,0.488623164,0.511376836,0.037512812,0.098120943,0.136795354,0.121318756,0.094875299,0.035155449,0.089955586,0.133959686,0.12822002,0.124086095,,,,,,San Joaquin,0.9543517118108072,0.7793207754709198,0.0063247628213941,0.0093496493881479,0.0265365048810669,0.0020624226591502,0.1307575965901278,0.0456482881891929
95222,5292,0.095,0.299,0.168,0.34299999999999997,0.09,0.096,0.073,0.076,0.35200000000000004,0.141,0.10800000000000001,0.298,0.039,4391,0.06160241874527589,0.21296296296296297,0.3813303099017385,0.17384731670445955,0.8578987150415722,57.0,,54508.0,0.515047518,0.484952482,0.03907075,0.069297782,0.15219113,0.135031679,0.119456177,0.010559662,0.097280887,0.09780887,0.14625132,0.133051742,3.0,4.0,4.0,12.0,11.0,Calaveras,0.9686318972033258,0.8828420256991686,0.0035903250188964,0.0136054421768707,0.0105820105820105,0.0013227513227513,0.0566893424036281,0.0313681027966742
95223,4612,0.079,0.32,0.156,0.368,0.1,0.092,0.078,0.078,0.379,0.129,0.115,0.292,0.04,2413,0.0411968777103209,0.12944492627927146,0.20143104943625326,0.15112749349522983,0.52601908065915,41.0,12.0,56121.0,0.461920859,0.538079141,0.002187314,0.017299662,0.108570292,0.134818055,0.199045536,0.029827003,0.077550209,0.054483993,0.159872738,0.216345198,,1.0,1.0,12.0,11.0,Calaveras,0.97398091934085,0.9386383347788378,0.0045533391153512,0.0062879444926279,0.0125758889852558,0.0008673026886383,0.0110581092801387,0.02601908065915
95228,3976,0.098,0.28300000000000003,0.17800000000000002,0.33,0.08199999999999999,0.096,0.066,0.07400000000000001,0.342,0.15,0.106,0.303,0.036000000000000004,3719,0.09557344064386318,0.2665995975855131,0.397887323943662,0.17530181086519114,0.9464285714285714,37.0,11.0,83313.0,0.529051988,0.470948012,0.013761468,0.117737003,0.055045872,0.152905199,0.189602446,0.013761468,0.064220183,0.050458716,0.151376147,0.191131498,,1.0,1.0,12.0,11.0,Calaveras,0.9585010060362174,0.89738430583501,0.0090543259557344,0.010814889336016,0.0138329979879275,0.0030181086519114,0.0243963782696177,0.0414989939637827
95247,4368,0.087,0.326,0.155,0.37,0.10300000000000001,0.09300000000000001,0.08,0.08,0.373,0.129,0.114,0.29100000000000004,0.042,3328,0.07188644688644688,0.1423992673992674,0.3342490842490842,0.21336996336996336,0.7758699633699634,57.0,18.0,52661.0,0.523727351,0.476272649,0.0,0.012942192,0.088006903,0.081967213,0.340811044,0.022433132,0.0,0.064710958,0.088006903,0.301121657,1.0,,,,,Calaveras,0.9761904761904762,0.9168956043956044,0.01007326007326,0.0077838827838827,0.0064102564102564,0.0027472527472527,0.0322802197802197,0.0238095238095238
95231,4374,0.243,0.184,0.21,0.27699999999999997,0.043,0.105,0.055,0.063,0.266,0.192,0.105,0.33899999999999997,0.031,4335,0.4202103337905807,0.32601737540009146,0.1886145404663923,0.056241426611796985,1.0201188843164153,28.0,,41935.0,0.514285714,0.485714286,0.010714286,0.15,0.098809524,0.189285714,0.06547619,0.01547619,0.2,0.120238095,0.079761905,0.070238095,,5.0,4.0,205.0,115.0,San Joaquin,0.9414723365340648,0.5004572473708276,0.0985368084133516,0.0114311842706904,0.0498399634202103,0.0032007315957933,0.2780064014631916,0.058527663465935
95236,4223,0.138,0.242,0.196,0.299,0.067,0.10300000000000001,0.059000000000000004,0.066,0.32,0.155,0.098,0.315,0.032,3270,0.10277054226852948,0.24816481174520483,0.30144447075538716,0.12195121951219512,0.8091404215013024,41.0,,74020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,San Joaquin,0.9609282500591996,0.7703054700449917,0.0061567605967321,0.00781434998816,0.0161022969452995,0.0009471939379587,0.1596021785460573,0.0390717499408003
95237,3167,0.145,0.272,0.18100000000000002,0.33,0.076,0.107,0.073,0.08,0.33399999999999996,0.163,0.11199999999999999,0.32,0.039,2544,0.14493211240922008,0.22576570887275024,0.3053362803915377,0.12724976318282286,0.846542469213767,38.0,,61042.0,0.50797809,0.49202191,0.026434865,0.088592522,0.120504882,0.161228864,0.111216956,0.021671827,0.084543939,0.124553465,0.122410098,0.138842582,,,,,,San Joaquin,0.9441111461951374,0.783391221976634,0.0031575623618566,0.0075781496684559,0.0170508367540258,0.0034733185980423,0.1294600568361225,0.0558888538048626
95240,47172,0.19899999999999998,0.23199999999999998,0.183,0.299,0.063,0.106,0.063,0.07,0.309,0.168,0.107,0.321,0.035,34815,0.1792588823878572,0.21031544136352073,0.24338590689392012,0.10508352412448062,0.7665140337488341,410.0,86.0,50992.0,0.559494367,0.440505633,0.079142622,0.125858752,0.148942017,0.107996702,0.097554273,0.022533663,0.073371805,0.114591921,0.109645507,0.120362737,1.0,11.0,6.0,205.0,115.0,San Joaquin,0.9537013482574408,0.6374544221148138,0.0091367760535911,0.0101119308064105,0.0673704740100059,0.0020139065547358,0.2276138387178835,0.0462986517425591
95242,25393,0.109,0.255,0.18899999999999997,0.308,0.078,0.099,0.062,0.064,0.337,0.135,0.095,0.28600000000000003,0.033,20130,0.07624148387350844,0.22305359744811562,0.3046115071082582,0.18883156775489307,0.8293230417831686,260.0,63.0,73083.0,0.502284883,0.497715117,0.043996803,0.109920285,0.153425275,0.113260518,0.081682002,0.0411074,0.091538761,0.149429292,0.111539171,0.104100494,,15.0,7.0,205.0,115.0,San Joaquin,0.9583743551372426,0.7973063442681054,0.0069310439885007,0.006340330012208,0.0604891111723703,0.0015752372701138,0.0857322884259441,0.0416256448627574
95245,2277,0.106,0.34,0.153,0.391,0.091,0.10400000000000001,0.091,0.10300000000000001,0.375,0.18,0.136,0.33299999999999996,0.049,1534,0.06236275801493193,0.20860781730346947,0.27140974967061926,0.13131313131313133,0.6736934563021519,16.0,,51830.0,0.47211178,0.52788822,0.028020751,0.085501155,0.109962513,0.127910939,0.120716422,0.026657579,0.09758037,0.12147374,0.131243137,0.150933394,,,,,,Calaveras,0.9525691699604744,0.9033816425120772,0.0048309178743961,0.0184453227931488,0.0087834870443566,0.0,0.0171277997364953,0.0474308300395256
95246,1615,0.10300000000000001,0.36200000000000004,0.14300000000000002,0.418,0.099,0.10300000000000001,0.1,0.11,0.396,0.17600000000000002,0.149,0.337,0.053,1118,0.06315789473684211,0.16470588235294117,0.27801857585139317,0.18637770897832817,0.701547987616099,20.0,,57689.0,0.474665114,0.525334886,0.006406523,0.006406523,0.108910891,0.154338963,0.198602213,0.04426325,0.04950495,0.069306931,0.169481654,0.192778101,,,,,,Calaveras,0.9690402476780186,0.9114551083591332,0.0105263157894736,0.0204334365325077,0.009907120743034,0.0012383900928792,0.0154798761609907,0.0309597523219814
95249,4042,0.114,0.32799999999999996,0.157,0.376,0.09300000000000001,0.10400000000000001,0.08900000000000001,0.099,0.35700000000000004,0.17300000000000001,0.128,0.32,0.049,4058,0.15586343394359228,0.281048985650668,0.46709549727857497,0.0999505195447798,1.0635823849579416,65.0,17.0,39052.0,0.547169811,0.452830189,0.0,0.113207547,0.0,0.103773585,0.330188679,0.0,0.0,0.0,0.283018868,0.169811321,,5.0,4.0,12.0,11.0,Calaveras,0.9517565561603166,0.8735774369124196,0.0165759524987629,0.0173181593270658,0.0113805047006432,0.0009896091044037,0.0319148936170212,0.0482434438396833
95252,13460,0.10099999999999999,0.272,0.185,0.317,0.078,0.096,0.061,0.07,0.34,0.154,0.1,0.301,0.034,13043,0.10222882615156018,0.3042347696879643,0.4437592867756315,0.1187964338781575,1.0037147102526003,132.0,22.0,79618.0,0.4144,0.5856,0.0,0.0464,0.0864,0.12,0.1616,0.0,0.0096,0.0816,0.208,0.2864,,1.0,1.0,12.0,11.0,Calaveras,0.952377414561664,0.8644130757800892,0.0104754829123328,0.0138930163447251,0.0172362555720653,0.0015601783060921,0.0447994056463595,0.0476225854383358
95255,2042,0.10400000000000001,0.34700000000000003,0.14800000000000002,0.4,0.098,0.102,0.095,0.10300000000000001,0.377,0.17300000000000001,0.138,0.32899999999999996,0.051,1116,0.03623898139079334,0.2267384916748286,0.23751224289911851,0.04603330068560235,0.5612144955925563,32.0,,35169.0,0.488888889,0.511111111,0.0,0.066666667,0.152657005,0.10531401,0.164251208,0.0,0.0,0.0647343,0.220289855,0.226086957,,,,,,Calaveras,0.970617042115573,0.8844270323212536,0.0014691478942213,0.0563173359451518,0.0019588638589618,0.0039177277179236,0.0225269343780607,0.029382957884427
95258,4018,0.11599999999999999,0.249,0.187,0.304,0.073,0.099,0.06,0.063,0.344,0.132,0.098,0.295,0.032,2930,0.10228969636635142,0.16177202588352413,0.24539571926331508,0.219761075161772,0.7426580388252862,35.0,,92545.0,0.405405405,0.594594595,0.0,0.031941032,0.176904177,0.105651106,0.090909091,0.063882064,0.034398034,0.085995086,0.083538084,0.326781327,,1.0,1.0,205.0,115.0,San Joaquin,0.9661523145843705,0.7536087605774017,0.0042309606769537,0.0116973618715779,0.050024888003982,0.0017421602787456,0.1448481831757093,0.0338476854156296
95301,37073,0.19899999999999998,0.20600000000000002,0.179,0.28800000000000003,0.055999999999999994,0.099,0.057,0.066,0.29100000000000004,0.161,0.109,0.326,0.034,28199,0.1777843713753945,0.1968009063199633,0.2741348150945432,0.11191433118441993,0.795268794001025,276.0,57.0,60958.0,0.519033065,0.480966935,0.018894137,0.086412892,0.097527091,0.131147541,0.185051403,0.022228397,0.058349542,0.076965824,0.13948319,0.183939983,2.0,9.0,5.0,74.0,50.0,Merced,0.9532543899873224,0.6570010519785289,0.0487416718366466,0.0133250613654141,0.0524101097834003,0.0031829093949774,0.1785935856283548,0.0467456100126776
95304,15706,0.161,0.193,0.225,0.275,0.051,0.096,0.047,0.053,0.28800000000000003,0.16699999999999998,0.08800000000000001,0.311,0.027000000000000003,11214,0.16853431809499556,0.20425315166178531,0.22902075639882846,0.11218642556984591,0.7393352858780085,98.0,19.0,98088.0,0.553153153,0.446846847,0.058558559,0.058558559,0.18018018,0.19009009,0.065765766,0.009009009,0.110810811,0.089189189,0.168468468,0.069369369,,2.0,1.0,205.0,115.0,San Joaquin,0.9550490258499936,0.6565007003692857,0.099579778428626,0.0099961798038966,0.0736661148605628,0.0053482745447599,0.1099579778428626,0.0449509741500063
95307,42753,0.212,0.2,0.19,0.281,0.051,0.102,0.053,0.065,0.293,0.17,0.109,0.307,0.031,32086,0.188103758800552,0.2542043833181297,0.24777208616939161,0.06041681285523823,0.7874067316913433,262.0,58.0,58827.0,0.475535168,0.524464832,0.00764526,0.025993884,0.091743119,0.087155963,0.262996942,0.073394495,0.010703364,0.162079511,0.097859327,0.180428135,,6.0,3.0,145.0,74.0,Stanislaus,0.94589853343625,0.599443313919491,0.0244427291652047,0.0137066404696746,0.0612822491988866,0.0066895890346876,0.2403340116483054,0.0541014665637499
95327,9806,0.177,0.23,0.213,0.316,0.062,0.092,0.061,0.07,0.303,0.184,0.102,0.304,0.035,7057,0.14450336528655924,0.224046502141546,0.2885988170507852,0.06251274729757292,0.730471140118295,97.0,25.0,54046.0,0.473637528,0.526362472,0.024440721,0.114713708,0.122006504,0.122105056,0.090371538,0.050359712,0.086330935,0.159653099,0.12772248,0.102296245,,2.0,1.0,17.0,10.0,Tuolumne,0.964817458698756,0.6847848256169692,0.0970834183153171,0.0193758923108301,0.0057107893126657,0.0010197838058331,0.1568427493371405,0.0351825413012441
95310,1882,0.10400000000000001,0.33799999999999997,0.154,0.396,0.096,0.10400000000000001,0.091,0.102,0.385,0.16899999999999998,0.133,0.293,0.049,1482,0.10361317747077577,0.23698193411264612,0.3299681190223167,0.11689691817215728,0.8554729011689692,32.0,,41111.0,0.497893395,0.502106605,0.045610699,0.109024912,0.169587105,0.109716311,0.063954368,0.03701143,0.115096256,0.15174038,0.118855735,0.079402804,,,,,,Tuolumne,0.956960680127524,0.9187035069075452,0.0074388947927736,0.0074388947927736,0.0122210414452709,0.0010626992561105,0.0100956429330499,0.043039319872476
95311,2197,0.09699999999999999,0.315,0.161,0.368,0.094,0.099,0.085,0.092,0.39899999999999997,0.156,0.126,0.285,0.045,1703,0.06690942193900774,0.24806554392353208,0.34774692762858445,0.11242603550295859,0.7874374146563495,39.0,,40945.0,0.560832444,0.439167556,0.006937033,0.109925293,0.120064034,0.132870864,0.191035219,0.008004269,0.084311633,0.065101387,0.088046958,0.193703308,,,,,,Mariposa,0.9581247155211652,0.919435593991807,0.0059171597633136,0.0150204824761037,0.0059171597633136,0.000910332271279,0.0109239872553482,0.0418752844788347
95313,1386,0.21600000000000003,0.23800000000000002,0.179,0.325,0.064,0.102,0.07400000000000001,0.08,0.321,0.174,0.126,0.316,0.04,977,0.16378066378066378,0.18975468975468976,0.26695526695526695,0.08441558441558442,0.7128427128427128,14.0,,52105.0,0.525362319,0.474637681,0.018115942,0.202898551,0.105072464,0.076086957,0.123188406,0.126811594,0.036231884,0.130434783,0.076086957,0.105072464,2.0,,,,,Stanislaus,0.9711399711399712,0.7178932178932179,0.0072150072150072,0.0021645021645021,0.005050505050505,0.0,0.2388167388167388,0.0288600288600288
95315,13018,0.255,0.172,0.184,0.255,0.044000000000000004,0.099,0.048,0.057,0.266,0.161,0.106,0.332,0.027999999999999997,10106,0.2921339683515133,0.1908895375633738,0.22991242894453834,0.06337379013673375,0.8187125518512829,63.0,14.0,59298.0,0.610526316,0.389473684,0.0,0.0,0.610526316,0.0,0.0,0.0,0.0,0.389473684,0.0,0.0,1.0,1.0,1.0,74.0,50.0,Merced,0.9558303886925796,0.5330311875864188,0.0099093562759256,0.0132892917498847,0.0369488400675987,0.002458134890152,0.3601935781225995,0.0441696113074204
95316,6573,0.133,0.222,0.205,0.284,0.064,0.099,0.053,0.063,0.313,0.149,0.092,0.28,0.028999999999999998,5203,0.1300775901414879,0.26593640651148637,0.2774988589685075,0.11805872508747908,0.8405598661189716,65.0,26.0,70907.0,0.513429752,0.486570248,0.058677686,0.108195592,0.157300275,0.120661157,0.068595041,0.027134986,0.109986226,0.156404959,0.121143251,0.071900826,,,,,,Stanislaus,0.9701810436634718,0.792332268370607,0.0047162635022059,0.0129316902479841,0.0080632892134489,0.0007606876616461,0.1513768446675795,0.0298189563365282
95319,1749,0.222,0.23600000000000002,0.182,0.316,0.055999999999999994,0.115,0.068,0.09,0.318,0.21100000000000002,0.126,0.33399999999999996,0.039,1460,0.2624356775300172,0.24871355060034306,0.2881646655231561,0.03544882790165809,0.8502001143510578,16.0,,31966.0,0.568181818,0.431818182,0.113636364,0.063636364,0.231818182,0.159090909,0.0,0.0,0.131818182,0.204545455,0.0,0.095454545,,1.0,1.0,145.0,74.0,Stanislaus,0.9279588336192108,0.5300171526586621,0.0057175528873642,0.0148656375071469,0.0097198399085191,0.0028587764436821,0.3647798742138364,0.072041166380789
95320,12819,0.126,0.233,0.207,0.284,0.068,0.10099999999999999,0.055,0.06,0.311,0.14400000000000002,0.08900000000000001,0.3,0.03,9448,0.10055386535611202,0.20961073406661987,0.30002340276152584,0.12684296747016147,0.7553631328496763,114.0,25.0,68492.0,0.49226361,0.50773639,0.015472779,0.087679083,0.134670487,0.127793696,0.126647564,0.009169054,0.051002865,0.224641834,0.114613181,0.108309456,,2.0,2.0,205.0,115.0,San Joaquin,0.9678602075044856,0.8081753646930337,0.0056166627662064,0.0100631874561198,0.0125594820188782,0.001950230127155,0.1294952804430922,0.0321397924955144
95321,3736,0.086,0.34,0.147,0.39899999999999997,0.106,0.095,0.08900000000000001,0.08800000000000001,0.413,0.134,0.127,0.275,0.045,3200,0.07226980728051392,0.23179871520342613,0.3329764453961456,0.21948608137044967,0.8565310492505354,40.0,,53563.0,0.492512869,0.507487131,0.036421775,0.098892528,0.138589924,0.110669162,0.107939479,0.055997504,0.071829668,0.138745905,0.117922321,0.122991733,,,,,,Tuolumne,0.963865096359743,0.9191648822269808,0.0066916488222698,0.0120449678800856,0.0085653104925053,0.0040149892933618,0.0133832976445396,0.0361349036402569
95322,8942,0.215,0.22699999999999998,0.17,0.309,0.063,0.1,0.068,0.077,0.309,0.166,0.11900000000000001,0.336,0.038,7496,0.21661820621784836,0.26526504137776785,0.25687765600536794,0.0995303064191456,0.8663609930664281,63.0,17.0,54820.0,0.454956227,0.545043773,0.016097148,0.027393392,0.077379271,0.113244846,0.22084157,0.018638803,0.034171138,0.103643039,0.100536572,0.288054222,,2.0,2.0,74.0,50.0,Merced,0.9628718407515098,0.686535450682174,0.0116305077163945,0.0100648624468798,0.0165511071348691,0.0014538134645493,0.2366360993066428,0.0371281592484902
95323,1260,0.14,0.222,0.20600000000000002,0.285,0.064,0.099,0.054000000000000006,0.064,0.311,0.151,0.092,0.28300000000000003,0.03,955,0.14047619047619048,0.25793650793650796,0.25873015873015875,0.1007936507936508,0.7873015873015873,14.0,,71667.0,0.477682445,0.522317555,0.014557023,0.112792828,0.118191459,0.136315434,0.095825701,0.048876892,0.101127928,0.161958932,0.103538031,0.106815772,,,,,,Stanislaus,0.9753968253968254,0.7603174603174603,0.0007936507936507,0.0182539682539682,0.0103174603174603,0.0,0.1857142857142857,0.0246031746031746
95324,7324,0.146,0.237,0.188,0.299,0.069,0.105,0.062,0.078,0.315,0.17600000000000002,0.09699999999999999,0.305,0.035,6103,0.21272528672856364,0.2669306389950847,0.23866739486619334,0.11496450027307482,0.8793009284543966,56.0,15.0,64167.0,0.488067744,0.511932256,0.03926097,0.081601232,0.16243264,0.105465743,0.099307159,0.027713626,0.116243264,0.129330254,0.139337952,0.099307159,2.0,1.0,1.0,74.0,50.0,Merced,0.9706444565811032,0.84598580010923,0.0025942108137629,0.0042326597487711,0.0143364281813216,0.000409612233752,0.1030857454942654,0.0293555434188967
95326,9581,0.145,0.21600000000000003,0.2,0.28300000000000003,0.064,0.096,0.054000000000000006,0.059000000000000004,0.319,0.141,0.094,0.27899999999999997,0.03,7348,0.10593883728212086,0.21229516751904812,0.28201649097171483,0.16668406220645027,0.7925060014612253,87.0,23.0,79386.0,0.487179487,0.512820513,0.0,0.0,0.0,0.346153846,0.141025641,0.0,0.0,0.0,0.371794872,0.141025641,,3.0,1.0,145.0,74.0,Stanislaus,0.9587725707128693,0.7803987057718401,0.0081411126187245,0.0114810562571756,0.0177434505792714,0.0014612253418223,0.139547020144035,0.0412274292871307
95328,3993,0.23199999999999998,0.172,0.201,0.253,0.040999999999999995,0.10300000000000001,0.044000000000000004,0.055999999999999994,0.273,0.17300000000000001,0.1,0.312,0.026000000000000002,2957,0.21462559479088406,0.2261457550713749,0.25494615577260205,0.044828449787127474,0.7961432506887053,20.0,,53112.0,0.643470573,0.356529427,0.013513514,0.046350088,0.287825208,0.179338217,0.116443546,0.011997979,0.036877999,0.058726951,0.098004547,0.15092195,1.0,,,,,Stanislaus,0.9624342599549212,0.5031304783370899,0.0125219133483596,0.0062609566741798,0.0415727523165539,0.0067618332081141,0.3921863260706236,0.0375657400450788
95329,2460,0.102,0.298,0.17,0.35600000000000004,0.086,0.098,0.075,0.084,0.37200000000000005,0.158,0.11900000000000001,0.28600000000000003,0.04,2061,0.1,0.2532520325203252,0.3516260162601626,0.1329268292682927,0.8691056910569106,27.0,,55407.0,0.466071429,0.533928571,0.032589286,0.1359375,0.140178571,0.121428571,0.0359375,0.040401786,0.131026786,0.204017857,0.122544643,0.0359375,,1.0,1.0,145.0,74.0,Tuolumne,0.9646341463414634,0.8845528455284553,0.0089430894308943,0.0174796747967479,0.0211382113821138,0.0012195121951219,0.03130081300813,0.0353658536585365
95330,17853,0.172,0.17300000000000001,0.193,0.252,0.043,0.096,0.04,0.045,0.273,0.14800000000000002,0.094,0.29,0.025,16446,0.1678709460594858,0.26578166134543213,0.33490169719374896,0.1526354114154484,0.9550775779980956,117.0,22.0,85092.0,0.481712062,0.518287938,0.031906615,0.035797665,0.094552529,0.149416342,0.170038911,0.03463035,0.095719844,0.103501946,0.121011673,0.163424125,3.0,3.0,1.0,205.0,115.0,San Joaquin,0.93200022405198,0.4111913964039657,0.0719766985940738,0.0129950148434436,0.2222035512238839,0.0080098582871226,0.2056237046994903,0.0679997759480199
95333,2942,0.255,0.22,0.161,0.311,0.057,0.102,0.07,0.076,0.313,0.168,0.136,0.353,0.039,1880,0.21719918422841605,0.15363698164513936,0.19136641740312713,0.07681849082256968,0.6577158395649219,20.0,,48993.0,0.501054482,0.498945518,0.046089631,0.100922671,0.162346221,0.129525483,0.062170475,0.033743409,0.096660808,0.17029877,0.126537786,0.071704745,,1.0,1.0,74.0,50.0,Merced,0.9694085656016316,0.5948334466349422,0.0088375254928619,0.0149558123725356,0.0135961930659415,0.0003399048266485,0.3368456832087015,0.0305914343983684
95334,15457,0.263,0.16399999999999998,0.17,0.256,0.040999999999999995,0.09300000000000001,0.048,0.052000000000000005,0.258,0.151,0.114,0.309,0.027999999999999997,11790,0.29831144465290804,0.15475189234650968,0.23303357702012034,0.07666429449440383,0.8028077893511031,77.0,18.0,55044.0,0.529736117,0.470263883,0.039779441,0.105159512,0.147695943,0.123276881,0.11382434,0.03229618,0.082315872,0.145726664,0.124064592,0.085860575,,7.0,6.0,74.0,50.0,Merced,0.9585301158051368,0.4318431778482241,0.0073752992171831,0.0263311121174872,0.1539108494533221,0.0017467813935433,0.3373228957753768,0.0414698841948631
95336,42675,0.161,0.23399999999999999,0.191,0.299,0.063,0.106,0.059000000000000004,0.067,0.312,0.16399999999999998,0.10400000000000001,0.32,0.033,35826,0.1383011130638547,0.29253661394258934,0.29895723491505566,0.1097129466900996,0.8696426479203281,418.0,84.0,64164.0,0.640522876,0.359477124,0.0,0.0,0.0,0.176470588,0.464052288,0.0,0.0,0.0,0.359477124,0.0,,12.0,7.0,205.0,115.0,San Joaquin,0.9331224370240188,0.6578793204452256,0.033227885178676,0.0128178090216754,0.0475922671353251,0.0054130052724077,0.1761921499707088,0.0668775629759812
95337,31557,0.149,0.196,0.205,0.259,0.052000000000000005,0.10099999999999999,0.045,0.052000000000000005,0.284,0.149,0.08800000000000001,0.303,0.026000000000000002,28463,0.1272617802706214,0.26982919795924837,0.33916405234971636,0.16570016161232057,0.9386823842570586,242.0,58.0,83933.0,0.49645805,0.50354195,0.033497022,0.099279072,0.143475081,0.122515934,0.097690941,0.032076063,0.086511336,0.134447811,0.1368718,0.113634939,,10.0,5.0,205.0,115.0,San Joaquin,0.9275279652691956,0.5976486991792629,0.0473745920081123,0.009886871375606,0.094337231042241,0.0063060493709794,0.1719745222929936,0.0724720347308045
95338,11062,0.094,0.305,0.162,0.35600000000000004,0.094,0.098,0.083,0.086,0.368,0.146,0.12,0.278,0.044000000000000004,8793,0.07421804375338999,0.1893870909419635,0.3352919905984451,0.19598625926595553,0.8060929307539324,118.0,32.0,52699.0,0.485361309,0.514638691,0.035505526,0.102151773,0.145340378,0.138014651,0.06434898,0.035454476,0.10036501,0.144344896,0.147178191,0.087296118,,9.0,6.0,9.0,6.0,Mariposa,0.9579642017718316,0.8846501536792624,0.0067799674561562,0.0325438437895498,0.0095823540047007,0.0007231965286566,0.0236846863135056,0.0420357982281685
95340,33931,0.165,0.21899999999999997,0.17300000000000001,0.295,0.06,0.1,0.061,0.069,0.299,0.151,0.111,0.315,0.035,27205,0.11266982994901417,0.16288939318027762,0.36255931154401577,0.16365565412159971,0.825380920102561,369.0,75.0,55470.0,0.515285859,0.484714141,0.029925187,0.076937286,0.095132539,0.136141129,0.177149718,0.022905699,0.058095502,0.08645054,0.138265447,0.178996952,4.0,16.0,9.0,74.0,50.0,Merced,0.9452712858448028,0.6292181191241047,0.0445315493206802,0.0180071321210692,0.0791901211281718,0.0033008163626182,0.1710235477881583,0.0547287141551973
95341,32967,0.28800000000000003,0.177,0.16699999999999998,0.276,0.040999999999999995,0.10400000000000001,0.055999999999999994,0.065,0.264,0.185,0.12300000000000001,0.34700000000000003,0.034,21083,0.2418782418782419,0.15946249279582614,0.19134285800952466,0.04683471350138017,0.6838353505020172,162.0,33.0,40802.0,0.486616239,0.513383761,0.038741731,0.086973512,0.169899796,0.102604181,0.088397019,0.026851257,0.088089988,0.176933598,0.118737265,0.102771653,,9.0,6.0,74.0,50.0,Merced,0.9522856189522856,0.4396214396214396,0.0564200564200564,0.0120423453756787,0.1236691236691236,0.0012740012740012,0.3192586525919859,0.0477143810477143
95346,1272,0.079,0.275,0.188,0.32299999999999995,0.087,0.09300000000000001,0.063,0.065,0.34700000000000003,0.126,0.095,0.257,0.033,1099,0.06682389937106918,0.14544025157232704,0.5794025157232704,0.07232704402515723,0.8639937106918238,,,110032.0,0.321695761,0.678304239,0.02244389,0.017456359,0.104738155,0.059850374,0.117206983,0.0,0.144638404,0.177057357,0.201995012,0.154613466,,,,,,Tuolumne,0.964622641509434,0.9229559748427671,0.0039308176100628,0.0165094339622641,0.0039308176100628,0.0031446540880503,0.0141509433962264,0.035377358490566
95348,30805,0.187,0.18899999999999997,0.172,0.272,0.05,0.1,0.052000000000000005,0.061,0.272,0.155,0.10400000000000001,0.308,0.031,25224,0.15669534166531407,0.2037006979386463,0.33591949358870316,0.12251257912676514,0.8397338094465184,193.0,38.0,48505.0,0.542765787,0.457234213,0.0,0.071143086,0.057553957,0.139088729,0.274980016,0.050359712,0.0,0.04716227,0.198241407,0.161470823,,13.0,8.0,74.0,50.0,Merced,0.943288427203376,0.5533192663528648,0.07362441162149,0.0112968673916571,0.1518584645349781,0.0021100470702807,0.1510793702321052,0.0567115727966239
95350,51046,0.152,0.245,0.182,0.318,0.071,0.10300000000000001,0.066,0.07400000000000001,0.321,0.158,0.11,0.29,0.037000000000000005,41159,0.12404497903851427,0.2524977471300396,0.30086588567174705,0.12890334208361087,0.8310151627943424,638.0,163.0,53604.0,0.499411799,0.500588201,0.032851009,0.103346862,0.204046821,0.096729604,0.062437504,0.039880007,0.082083407,0.188812423,0.104464443,0.085347921,4.0,35.0,18.0,145.0,74.0,Stanislaus,0.9355091486110568,0.6970967362770835,0.0382204286329976,0.0139873839282216,0.0458801864984523,0.0089527093210045,0.131371703953297,0.0644908513889433
95351,46458,0.27399999999999997,0.19899999999999998,0.175,0.297,0.045,0.107,0.059000000000000004,0.071,0.29100000000000004,0.19,0.131,0.335,0.035,33286,0.2572646261139093,0.22286796676568082,0.18741659132980326,0.048925911576047185,0.7464806922381506,359.0,70.0,41309.0,0.485316362,0.514683638,0.034513927,0.083674599,0.148607268,0.12143516,0.097085409,0.041652832,0.080907582,0.14836746,0.115974912,0.127780852,1.0,7.0,2.0,145.0,74.0,Stanislaus,0.9458005079857076,0.4861164923156399,0.0374101338843686,0.014184855137974,0.0671143828834646,0.0057471264367816,0.3352275173274786,0.0541994920142924
