,ZCTA5,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev
30677,94066,11.8,17.6,18.0,24.5,5.9,8.3,4.2,4.0,30.3,10.2,8.8,20.9,2.4
30678,99036,7.6,28.5,15.6,29.2,8.1,10.0,5.3,5.5,33.9,13.4,8.4,29.8,2.8
30679,94044,8.5,19.2,18.8,25.0,6.4,8.5,4.2,4.2,31.4,10.2,8.3,21.1,2.4
30680,92372,12.5,27.6,16.8,33.9,7.0,10.0,6.7,8.0,34.9,17.0,11.5,33.0,3.7
30681,92147,10.1,4.4,34.2,9.9,1.1,7.6,0.8,1.5,11.0,9.0,1.6,15.6,0.5
30682,98443,10.4,28.5,16.6,36.7,8.1,10.4,6.2,6.7,36.9,17.2,10.7,31.9,3.4
30683,99682,14.3,23.4,20.0,37.7,5.5,9.0,7.4,8.0,31.4,29.6,12.1,34.5,4.1
30684,85396,14.1,22.2,17.1,30.2,6.9,9.7,5.2,6.0,32.8,15.2,9.2,29.9,2.7
30685,84004,8.8,21.8,7.6,22.5,6.2,8.5,3.7,3.5,28.1,5.0,6.3,25.8,2.0
30686,86507,19.8,27.6,13.8,36.2,6.2,15.0,10.5,14.1,26.0,30.3,18.7,40.7,7.4
30687,98012,9.3,19.5,16.3,23.9,5.8,9.6,3.5,3.8,26.9,12.2,7.0,27.4,2.1
30688,98814,9.4,33.7,12.8,38.1,9.7,10.3,8.1,8.6,36.3,16.5,12.3,28.7,4.3
30689,92657,5.5,20.1,17.6,25.3,7.1,7.5,3.9,3.6,33.8,7.8,7.8,21.0,2.2
30690,84092,8.9,24.3,14.4,25.5,6.1,10.3,3.7,4.1,29.4,7.9,7.3,27.8,2.1
30691,89002,13.2,19.8,19.7,27.1,5.9,9.1,4.8,6.3,30.4,17.4,7.7,27.5,2.6
30692,86025,19.3,22.9,14.6,30.6,6.2,11.0,6.5,8.4,30.7,17.5,12.2,35.5,3.9
30693,94950,7.0,25.9,17.1,28.8,9.0,8.5,6.3,5.6,32.7,9.9,8.5,22.3,3.2
30694,99702,11.7,8.2,26.5,13.1,1.8,9.5,0.9,2.0,13.2,15.7,1.9,24.0,0.7
30695,85609,10.8,32.8,13.8,41.1,10.5,10.4,8.7,8.9,39.8,16.9,12.6,31.4,4.2
30696,95610,11.6,22.2,22.4,26.1,6.6,10.8,5.1,6.2,27.6,15.4,8.5,27.5,3.0
30697,83815,16.4,25.8,17.2,29.8,7.3,10.2,6.1,6.2,29.2,16.6,9.1,29.7,3.1
30698,97015,13.1,23.3,19.8,29.2,6.3,9.9,4.8,5.2,28.6,15.5,7.9,28.3,2.7
30699,92549,8.9,28.5,16.8,35.1,8.6,8.8,6.7,7.2,37.1,12.7,10.4,30.4,3.5
30700,99612,19.1,18.3,15.5,32.0,4.4,8.5,5.2,5.6,29.5,23.3,11.8,31.2,3.3
30701,99571,14.3,23.7,18.4,33.7,5.5,10.9,5.7,7.7,30.2,28.0,10.4,39.0,3.5
30702,85193,26.2,26.7,16.0,33.0,6.5,11.2,7.4,9.4,34.9,23.3,14.2,38.3,4.1
30703,87041,19.4,24.2,14.0,31.2,5.5,9.5,6.5,6.2,30.4,19.1,14.5,36.6,3.6
30704,99777,11.6,26.8,19.0,35.4,6.9,11.5,7.9,8.6,29.8,28.7,13.7,37.7,5.0
30705,97048,13.3,31.7,17.8,34.7,8.2,11.1,7.6,8.6,32.8,21.3,11.2,36.3,4.1
30706,85929,15.7,26.6,13.5,33.3,7.8,10.3,7.2,9.0,35.0,14.7,11.8,33.1,4.0
30707,85281,17.9,11.6,20.0,19.3,2.8,11.2,3.0,4.3,19.1,15.8,5.5,27.0,1.6
30708,83686,21.9,24.6,17.6,30.7,6.5,10.6,5.6,6.2,31.8,18.0,10.1,34.5,3.0
30709,96117,15.1,29.0,16.9,34.9,7.9,11.0,8.1,10.4,35.3,21.1,11.8,30.4,4.5
30710,84124,9.5,26.0,13.1,27.7,7.4,10.1,4.7,4.3,30.0,7.1,7.9,26.6,2.5
30711,98923,20.6,24.5,14.3,29.8,6.3,10.3,5.9,6.6,30.5,16.6,10.7,34.4,3.2
30712,84312,14.9,27.2,10.6,27.8,6.3,10.3,5.4,5.6,29.9,11.6,8.9,33.7,2.8
30713,94703,8.0,17.8,18.2,24.6,5.3,9.0,3.7,3.6,26.0,9.4,7.4,24.1,2.3
30714,95961,17.2,20.1,19.1,25.7,5.0,10.5,5.2,6.7,28.0,18.2,9.5,31.3,3.0
30715,92401,31.6,24.6,13.5,36.5,4.7,12.4,8.0,9.8,29.8,23.4,16.7,41.1,5.1
30716,89831,20.1,34.2,14.8,41.7,9.3,10.5,11.4,14.0,38.9,24.9,15.2,38.9,5.8
30717,98087,13.1,18.6,15.9,24.2,4.9,10.3,3.6,4.4,25.0,15.5,7.7,29.2,2.2
30718,95642,9.4,29.0,16.6,34.3,9.6,9.5,7.4,7.6,34.8,13.3,10.8,27.9,4.0
30719,95329,10.2,29.8,17.0,35.6,8.6,9.8,7.5,8.4,37.2,15.8,11.9,28.6,4.0
30720,87931,11.2,37.8,11.3,42.5,10.6,9.8,10.8,11.0,39.3,18.4,15.5,29.7,5.4
30721,87315,11.4,36.7,12.0,42.9,9.5,11.1,9.7,12.0,39.0,23.0,16.0,37.0,5.5
30722,96080,13.5,28.2,17.1,34.9,7.8,10.7,7.9,9.2,32.9,18.0,11.9,34.3,4.4
30723,97621,14.0,39.2,12.7,46.1,10.7,11.3,13.0,12.4,39.7,20.9,16.9,34.7,6.6
30724,88415,18.8,24.9,16.3,32.6,6.7,8.9,6.8,7.2,31.1,19.9,12.0,30.8,3.6
30725,87552,19.0,25.1,14.7,32.1,5.8,8.8,6.4,5.9,29.9,16.2,14.4,33.0,3.4
30726,97326,10.1,30.3,18.1,32.3,8.6,10.5,6.8,7.1,32.7,16.0,9.7,30.1,3.6
30727,95833,14.8,17.4,21.8,23.7,4.6,10.5,3.9,4.8,24.3,14.4,8.8,28.6,2.5
30728,99739,18.8,23.2,18.8,33.5,4.8,13.3,7.9,10.5,26.2,38.7,13.6,44.3,5.3
30729,85615,13.5,27.8,15.9,36.1,8.5,10.4,7.1,7.9,36.4,18.2,11.2,31.6,3.5
30730,87413,14.7,24.3,15.7,31.2,6.2,10.0,6.3,7.6,27.0,22.5,11.5,34.4,3.8
30731,97736,13.1,24.6,20.8,28.9,6.7,10.5,5.7,6.3,28.7,18.3,8.4,30.1,3.0
30732,98901,28.8,25.6,13.0,32.9,5.9,11.3,7.2,8.2,31.7,21.2,13.4,38.7,4.0
30733,98029,7.5,17.9,18.0,22.8,6.3,8.2,3.4,3.1,27.1,8.2,5.8,19.2,1.9
30734,90015,26.6,14.9,16.6,25.2,3.6,8.1,4.8,4.7,25.0,14.0,11.8,29.5,2.9
30735,91367,8.8,19.8,18.2,26.0,7.1,7.5,4.7,4.4,29.2,9.5,7.6,22.5,2.6
30736,86343,12.6,32.5,14.1,39.4,8.1,10.9,8.4,11.2,38.4,22.5,12.2,31.7,4.2
30737,95223,7.9,32.0,15.6,36.8,10.0,9.2,7.8,7.8,37.9,12.9,11.5,29.2,4.0
30738,90670,21.9,17.4,16.9,26.4,5.4,7.2,5.0,4.1,28.5,10.0,11.7,28.4,2.8
30739,94118,7.9,16.7,19.8,22.9,5.7,7.5,3.7,3.3,27.3,8.4,7.5,14.1,2.1
30740,95417,11.1,28.0,18.3,34.6,7.8,10.3,7.6,9.2,33.1,18.2,11.8,32.1,4.2
30741,87522,20.3,23.5,14.5,30.1,5.8,8.1,5.8,4.9,30.5,13.8,14.2,31.3,3.2
30742,87828,20.5,27.1,14.2,34.5,6.5,9.2,7.5,7.5,32.9,18.7,15.2,33.0,4.0
30743,94025,9.6,19.3,18.9,25.1,6.9,8.6,4.4,4.0,30.9,9.2,7.9,21.7,2.4
30744,95442,7.0,25.2,17.6,29.3,8.1,9.3,5.5,5.4,32.7,9.9,8.5,26.0,2.9
30745,98585,11.7,32.1,12.5,37.4,9.4,10.4,8.7,9.3,40.3,19.0,13.0,31.5,4.5
30746,89447,17.6,32.6,14.0,40.1,9.3,10.2,10.0,11.5,38.9,21.9,14.2,37.8,5.1
30747,94105,7.2,11.6,23.8,17.0,3.7,7.0,2.2,2.3,22.1,8.3,4.8,14.4,1.3
30748,95236,13.8,24.2,19.6,29.9,6.7,10.3,5.9,6.6,32.0,15.5,9.8,31.5,3.2
30749,85714,36.6,21.7,13.9,32.8,5.1,10.6,7.3,7.4,32.6,18.9,15.3,37.3,4.0
30750,84025,10.1,22.6,12.4,22.9,5.4,9.6,3.3,3.4,28.2,7.4,6.4,31.5,1.8
30751,95968,19.7,26.2,15.6,34.5,6.7,11.4,8.1,10.1,32.3,21.2,13.6,36.2,4.6
30752,84072,16.0,32.3,9.9,34.2,7.8,10.6,7.6,8.0,32.6,15.0,11.4,34.4,3.9
30753,89020,27.1,29.4,14.6,38.3,7.6,10.6,10.0,12.1,38.3,24.8,14.3,38.9,5.0
30754,90059,30.3,17.5,16.0,29.9,3.8,10.2,5.0,5.8,25.5,17.3,13.2,35.9,3.8
30755,95003,7.1,23.5,18.9,27.7,8.1,8.8,5.1,5.1,31.8,10.0,8.3,26.0,2.8
30756,96035,18.4,25.6,17.3,33.0,6.8,10.6,7.3,8.7,31.7,18.2,12.3,35.4,4.1
30757,83842,15.2,32.1,14.2,37.0,8.6,10.2,7.9,8.0,34.6,18.0,12.3,33.4,3.9
30758,84640,14.1,35.7,8.6,37.4,9.2,10.6,8.9,8.5,35.6,12.7,13.5,33.0,4.5
30759,96857,11.6,3.7,40.1,9.5,0.9,8.9,0.7,1.4,9.0,13.3,1.1,20.4,0.5
30760,94519,11.0,20.8,18.8,25.8,6.5,8.9,4.9,5.0,27.6,11.9,8.9,24.3,2.7
30761,95726,8.9,26.9,18.1,31.9,8.1,9.7,6.7,7.4,34.3,14.7,10.2,28.4,3.5
30762,85119,13.3,32.6,15.2,36.7,10.0,10.1,8.1,9.2,39.5,17.4,12.5,32.4,4.2
30763,87511,20.1,21.4,16.0,27.8,5.0,8.3,5.0,4.5,27.5,14.7,12.7,32.1,2.8
30764,88034,15.1,36.4,10.6,43.1,10.2,8.7,11.3,9.7,39.0,15.5,18.9,33.5,5.7
30765,92845,9.4,21.6,18.0,27.1,7.6,8.0,4.7,4.8,33.5,10.7,8.9,22.9,2.7
30766,98628,13.0,28.7,15.3,32.8,7.9,11.7,7.5,8.8,35.1,20.2,11.5,34.4,4.2
30767,95525,8.6,24.5,19.5,29.2,7.1,10.0,5.7,6.6,29.8,14.5,9.0,26.7,3.2
30768,95947,9.8,29.3,16.7,35.9,8.7,10.2,7.7,8.6,35.7,16.4,12.2,31.4,4.2
30769,92371,15.5,25.6,17.1,32.5,6.2,10.3,6.3,7.9,33.4,18.4,11.4,33.4,3.6
30770,88260,20.9,24.1,16.6,32.7,5.8,9.8,5.9,6.6,29.5,18.9,11.3,34.9,3.2
30771,95313,21.6,23.8,17.9,32.5,6.4,10.2,7.4,8.0,32.1,17.4,12.6,31.6,4.0
30772,92071,10.1,21.2,20.8,26.8,6.2,8.8,4.4,5.4,28.8,13.1,7.5,23.2,2.5
30773,87402,10.3,22.7,17.0,28.3,6.4,9.1,4.9,5.8,27.1,17.6,8.7,30.7,2.8
30774,85749,8.3,25.2,16.8,30.7,8.7,9.2,5.4,5.5,36.2,11.0,7.8,25.6,2.8
30775,85282,14.7,18.2,18.5,26.0,5.7,10.0,4.6,5.1,26.9,14.0,7.6,27.6,2.4
30776,97733,12.4,36.2,14.7,41.7,9.8,10.9,10.2,10.5,38.8,19.5,13.8,33.3,5.2
30777,89013,13.6,38.0,12.5,47.3,11.1,9.9,12.8,13.8,43.7,21.1,16.4,35.8,6.2
30778,97875,18.6,24.9,18.9,27.7,6.5,10.6,5.8,6.9,29.6,18.9,9.4,33.5,3.2
30779,95627,17.4,21.2,17.7,27.3,5.9,9.5,5.4,6.0,26.5,14.8,10.5,31.0,3.0
30780,87580,12.7,25.8,14.5,31.0,6.9,9.0,5.9,6.2,32.2,15.4,11.5,26.8,3.2
30781,93420,8.7,25.7,18.1,30.6,8.7,9.1,6.0,6.0,34.8,11.2,9.3,24.2,3.2
30782,94720,12.9,4.5,20.2,9.1,0.8,10.3,0.9,2.0,9.3,10.3,1.8,15.9,0.6
30783,89054,10.6,25.9,16.3,33.1,8.8,9.2,7.0,7.9,35.8,14.8,9.5,25.5,3.5
30784,83869,16.1,27.6,16.8,32.0,7.4,10.2,6.5,7.0,32.8,18.4,10.4,30.9,3.3
30785,92407,20.6,18.2,18.1,26.5,4.1,10.2,4.3,5.3,26.5,16.1,9.8,33.4,2.7
30786,90210,6.6,23.3,16.6,29.4,8.9,7.4,5.7,4.8,32.8,8.1,8.3,22.0,3.0
30787,94939,5.4,23.3,17.2,25.6,8.2,8.4,4.6,4.1,31.4,8.0,7.3,21.6,2.4
30788,92701,33.2,15.0,17.4,23.9,3.6,9.1,4.3,4.8,27.1,16.2,11.9,31.9,2.6
30789,84762,11.4,37.4,8.3,39.1,9.5,9.7,8.3,8.0,40.5,11.4,13.7,32.9,4.1
30790,96021,17.6,25.4,17.5,32.6,6.9,10.4,7.1,8.4,32.2,17.5,11.8,34.6,3.9
30791,94566,6.9,20.6,16.9,25.5,7.0,8.1,4.2,4.0,30.7,8.7,7.3,22.0,2.3
30792,90731,20.1,18.7,17.7,27.2,5.3,8.3,5.1,5.3,28.2,13.5,10.7,29.5,3.0
30793,99645,12.3,23.5,18.1,30.2,6.1,9.7,4.7,6.0,30.0,20.0,7.5,32.1,2.7
30794,94548,11.5,23.0,18.9,28.4,7.2,9.1,5.8,5.8,30.5,12.4,10.3,26.1,3.1
30795,95550,8.7,21.8,20.3,27.1,5.9,10.4,5.1,6.1,27.4,14.8,8.5,26.4,2.9
30796,94609,9.1,16.8,18.8,24.8,4.7,9.6,3.4,3.6,23.8,10.9,7.5,26.5,2.5
30797,91733,31.7,15.6,15.5,26.2,3.9,7.8,5.0,4.9,27.7,14.8,12.9,29.2,3.0
30798,92103,7.9,19.2,21.2,25.4,6.5,7.7,4.2,4.0,28.1,9.3,6.5,20.8,2.2
30799,93722,17.8,18.0,16.6,26.2,4.6,9.6,4.3,5.1,26.3,15.6,10.2,34.6,2.7
30800,98115,6.8,19.3,19.1,24.0,6.5,9.0,3.7,3.4,27.9,8.4,6.1,21.2,2.0
30801,87543,17.5,28.0,11.2,37.4,7.1,8.4,8.4,6.7,35.3,13.8,17.5,30.4,4.2
30802,93630,27.4,19.7,15.3,28.7,4.7,10.0,5.8,6.6,28.2,18.1,13.2,38.5,3.3
30803,89109,21.0,23.7,15.1,35.3,6.7,9.2,8.0,8.9,35.0,19.0,12.5,30.3,4.1
30804,86338,12.1,28.5,14.4,34.3,8.6,10.1,6.9,8.0,36.2,16.2,9.8,27.1,3.4
30805,98363,11.1,31.2,15.3,33.3,8.0,10.9,7.1,7.8,33.7,17.5,10.5,28.9,3.8
30806,98555,10.9,40.6,10.9,46.4,11.4,10.3,10.5,10.5,43.7,17.1,15.4,36.7,5.5
30807,87016,18.0,26.5,15.9,33.0,6.3,9.9,7.1,8.2,30.6,21.6,12.5,32.2,3.9
30808,95709,9.6,28.1,17.0,33.4,8.9,9.4,7.3,7.6,34.6,13.7,10.7,27.8,3.8
30809,93274,22.3,20.4,16.5,28.5,5.2,10.2,5.7,6.6,29.0,16.9,11.3,34.0,3.3
30810,95621,11.0,23.7,21.6,27.7,7.3,10.7,5.5,6.5,29.1,15.1,9.1,27.4,3.2
30811,97499,12.5,31.9,15.6,34.9,9.4,10.7,8.1,8.6,35.6,18.8,11.4,34.4,4.3
30812,85625,14.8,38.6,11.3,48.5,12.1,10.9,12.3,12.7,44.1,20.0,16.7,33.4,5.9
30813,88007,16.5,24.4,15.8,32.0,6.6,9.5,6.2,6.4,32.7,15.9,12.2,32.3,3.3
30814,95232,9.9,33.4,15.2,38.1,8.8,10.5,8.6,9.9,36.9,18.1,13.0,33.0,4.6
30815,85924,11.9,29.2,13.7,35.8,9.1,9.5,7.5,8.7,36.6,12.2,12.3,29.3,4.1
30816,89169,28.2,21.8,15.6,34.3,5.2,10.1,7.6,9.7,31.5,23.8,13.3,34.9,4.2
30817,95039,26.7,21.1,17.1,29.4,5.4,10.1,6.3,7.4,28.3,16.9,13.0,35.1,3.7
30818,88042,8.8,42.1,9.9,46.4,11.6,10.0,12.0,12.4,42.4,18.7,16.9,29.9,6.0
30819,84341,15.2,19.4,10.0,21.7,4.9,10.4,3.9,4.4,25.2,10.1,6.6,30.9,2.2
30820,90601,19.1,17.1,17.6,25.0,5.4,7.2,4.5,4.0,28.3,9.9,10.1,27.4,2.6
30821,91304,17.1,18.2,17.4,26.0,5.7,7.8,4.7,4.7,28.4,11.9,9.3,25.9,2.7
30822,95368,16.7,17.6,21.3,24.9,4.6,9.6,3.9,4.9,27.4,15.2,8.8,29.0,2.4
30823,87083,10.4,36.0,12.1,39.3,9.4,10.5,9.1,10.0,37.0,19.8,14.5,33.5,5.0
30824,96764,12.4,23.9,17.9,32.4,6.6,9.8,7.5,6.6,30.4,18.6,12.4,25.2,4.2
30825,93436,18.4,20.2,18.5,27.7,6.1,9.4,5.5,6.2,29.5,15.1,10.5,28.1,3.2
30826,86431,16.1,45.0,10.1,50.9,12.0,11.2,16.0,18.3,46.0,24.7,21.1,36.8,7.8
30827,91935,10.2,24.6,18.6,31.2,7.3,8.6,5.6,6.2,33.2,12.1,9.5,24.0,3.1
30828,98671,9.7,25.7,14.6,29.2,7.1,10.5,5.1,5.8,30.0,13.9,8.6,33.2,2.8
30829,93558,11.8,37.2,13.1,45.8,10.2,10.1,11.9,11.9,42.9,18.3,16.9,34.7,6.1
30830,85053,17.0,21.5,17.5,29.6,6.2,10.6,5.3,6.8,30.9,18.3,9.2,30.9,2.9
30831,98258,10.3,21.1,17.7,24.9,5.8,10.6,3.8,4.7,27.1,15.6,7.1,31.1,2.3
30832,87120,12.9,20.6,16.1,23.4,5.3,9.3,3.8,4.3,25.9,15.1,8.4,27.2,2.3
30833,98466,10.3,25.9,16.5,34.3,7.6,10.4,5.5,5.7,34.4,15.1,9.9,30.8,3.1
30834,99171,10.6,32.9,14.3,38.2,10.3,10.7,8.9,8.7,37.4,14.4,12.2,29.0,4.6
30835,97007,12.5,20.1,20.6,25.6,5.7,9.9,3.9,4.5,26.6,14.0,7.1,27.2,2.3
30836,93306,22.4,21.4,16.4,28.3,5.9,10.0,5.8,6.7,30.5,16.2,11.5,34.2,3.4
30837,94571,9.8,33.6,14.6,38.5,10.4,9.5,8.9,8.5,38.7,12.5,13.7,31.1,4.7
30838,99922,13.9,26.6,17.7,35.8,6.3,12.1,8.1,8.7,29.4,29.3,13.5,39.9,5.0
30839,87801,16.5,23.3,16.7,29.3,5.8,9.5,6.2,6.3,29.0,17.1,11.9,29.9,3.3
30840,98243,7.6,33.1,12.8,35.2,10.3,10.1,7.8,7.2,37.8,12.3,10.9,26.9,3.9
30841,89019,13.8,24.8,16.2,34.1,7.6,9.0,6.9,8.0,36.2,16.9,10.8,28.8,3.5
30842,84104,30.9,21.8,12.3,27.8,4.1,12.1,5.0,6.2,26.1,14.5,11.6,36.9,3.0
30843,85546,22.4,22.0,18.0,31.1,6.1,9.6,6.0,6.9,29.9,17.3,10.8,35.0,3.2
30844,95971,8.9,25.9,18.9,31.5,8.2,9.8,6.3,7.0,33.9,14.1,9.6,28.3,3.4
30845,84757,15.3,34.8,7.6,37.8,8.7,9.9,9.1,8.9,38.2,11.6,13.2,33.1,4.5
30846,87583,23.7,27.0,13.6,35.6,6.2,8.6,7.5,6.5,32.4,16.7,17.9,34.7,3.9
30847,84539,15.8,30.1,11.4,30.6,7.0,10.9,5.7,6.3,31.8,13.8,10.3,34.2,3.2
30848,94117,7.1,12.8,26.1,17.5,4.2,8.2,2.5,2.6,21.0,8.4,4.8,15.9,1.5
30849,98841,15.4,30.6,14.0,35.9,8.2,11.8,8.6,9.8,32.7,22.5,13.1,31.1,4.9
30850,83874,18.4,35.1,13.5,39.8,8.5,10.7,9.3,10.1,37.9,22.2,14.2,34.6,4.6
30851,97134,11.7,37.5,13.0,41.4,12.1,9.7,10.1,9.0,38.0,13.4,12.9,27.9,5.0
30852,88263,20.7,22.9,15.8,32.2,5.3,9.0,5.9,6.1,31.0,18.6,12.5,36.2,3.1
30853,95661,8.8,22.7,18.1,26.7,7.4,8.9,5.1,5.2,31.6,11.1,8.1,24.2,2.8
30854,96094,10.4,26.6,17.4,32.3,8.0,9.8,7.1,7.6,34.1,14.6,11.2,30.1,3.9
30855,85348,16.7,39.8,10.0,48.9,13.1,9.6,12.8,13.4,45.6,16.1,17.2,33.3,6.2
30856,92278,15.2,4.5,30.9,10.9,0.8,8.6,1.1,2.2,10.6,13.3,1.7,22.1,0.6
30857,95328,23.2,17.2,20.1,25.3,4.1,10.3,4.4,5.6,27.3,17.3,10.0,31.2,2.6
30858,94010,6.8,19.5,17.5,25.2,7.3,7.9,4.3,3.7,32.3,7.9,7.8,18.9,2.3
30859,87731,16.8,32.3,12.6,40.2,7.9,8.8,9.2,8.1,35.2,16.7,18.6,33.8,4.7
30860,95604,6.4,23.8,19.3,27.9,8.0,8.2,5.6,5.0,33.4,9.8,7.7,23.5,2.8
30861,90401,8.8,16.7,20.3,23.3,5.7,7.5,4.1,3.8,25.5,9.7,6.7,23.1,2.3
30862,95386,18.2,21.3,20.2,28.5,5.5,10.6,5.5,7.0,30.2,18.2,10.1,30.4,3.1
30863,93238,10.7,36.5,12.5,42.8,10.8,10.4,11.3,12.1,41.8,17.6,15.9,34.4,6.0
30864,97419,11.0,33.0,16.8,33.4,9.0,11.2,7.5,7.8,35.1,15.2,10.3,29.2,3.9
30865,97346,11.7,33.0,15.7,37.2,9.3,10.8,8.0,8.3,33.0,16.6,11.8,35.6,4.2
30866,84531,22.0,32.5,7.7,39.1,6.3,14.9,10.8,12.4,30.7,27.6,20.2,46.3,7.1
30867,90742,6.9,21.7,20.0,26.6,7.6,8.0,4.6,4.6,34.0,10.2,8.1,23.4,2.5
30868,98281,9.1,33.3,13.4,36.9,9.5,9.9,7.5,7.5,37.7,14.7,11.8,33.3,3.9
30869,97367,14.3,33.8,16.1,36.7,9.3,10.9,8.5,8.8,33.2,18.3,12.0,34.0,4.5
30870,96817,12.8,22.5,13.1,35.4,6.1,8.8,6.2,5.4,34.7,15.2,14.0,22.2,4.0
30871,95210,20.4,21.3,15.1,31.3,4.9,10.4,6.0,6.6,30.4,17.5,12.9,30.1,3.7
30872,93458,32.1,15.0,18.3,23.2,4.0,9.7,4.5,5.2,25.2,16.2,10.5,29.4,2.7
30873,99747,15.3,24.8,18.0,34.3,5.9,12.4,7.6,9.0,28.1,33.1,13.1,39.8,4.9
30874,84107,14.4,24.1,14.0,26.3,5.9,11.1,4.4,5.0,27.6,10.3,8.2,29.8,2.5
30875,83536,19.8,35.0,14.7,39.9,9.2,11.0,10.3,10.7,36.6,20.5,15.0,34.0,5.2
30876,92134,14.1,6.9,30.7,13.8,2.0,7.9,2.0,2.4,13.4,11.5,2.7,17.4,1.1
30877,90036,8.0,13.6,21.0,19.4,4.8,7.1,2.9,2.8,22.8,8.5,5.3,20.4,1.7
30878,96027,9.7,31.7,15.7,37.0,9.5,10.2,8.9,9.7,37.1,16.6,12.9,32.1,4.7
30879,94596,6.9,19.2,19.6,23.1,6.9,8.2,4.0,3.6,27.4,8.1,6.8,20.7,2.1
30880,89301,17.6,25.4,19.0,33.3,6.9,9.5,7.0,8.7,32.4,22.5,10.7,34.4,3.7
30881,91006,10.5,17.8,13.2,27.0,5.9,6.1,4.5,3.8,31.1,8.6,9.9,18.2,2.6
30882,99589,20.5,26.8,16.6,38.0,5.5,14.1,9.6,12.8,28.3,41.1,16.3,40.6,6.5
30883,94301,5.5,19.5,17.3,25.1,7.6,7.5,4.5,3.7,29.0,6.7,7.3,20.1,2.4
30884,84330,14.5,28.8,10.6,29.0,6.7,10.5,5.6,6.0,30.9,12.6,9.3,34.5,3.0
30885,97834,10.1,35.4,15.8,39.0,10.3,10.0,8.4,8.2,38.6,14.8,11.9,29.2,4.3
30886,87044,14.1,28.7,12.6,34.5,7.3,9.1,7.5,6.7,34.5,15.7,14.7,34.1,3.9
30887,97029,12.3,33.2,16.2,36.0,9.7,10.5,8.4,8.6,34.8,17.9,11.1,31.3,4.4
30888,88231,17.2,25.1,16.9,33.4,6.0,9.8,5.9,6.7,31.8,19.2,11.1,34.6,3.2
30889,99714,9.8,26.7,16.8,33.2,6.6,9.6,5.2,5.9,31.0,18.0,8.4,31.0,2.8
30890,85250,9.8,25.2,15.7,32.3,9.3,9.3,6.1,5.8,33.7,11.3,8.8,26.2,3.0
30891,96068,14.9,18.3,23.9,27.0,5.0,8.4,4.8,5.5,27.0,17.1,8.3,31.0,2.6
30892,97401,13.3,21.8,19.5,23.7,5.9,12.1,5.1,5.6,24.9,14.1,6.8,25.7,2.7
30893,93612,15.6,21.6,16.6,28.4,6.0,10.0,5.5,6.4,28.1,16.0,10.4,34.4,3.2
30894,85028,9.2,24.6,16.0,31.8,8.6,9.3,5.6,5.7,35.4,11.8,8.8,27.1,2.8
30895,99148,10.7,33.9,12.4,37.2,9.6,11.1,8.4,9.1,36.5,17.4,12.4,31.9,4.4
30896,93706,28.9,22.2,13.4,34.3,4.7,11.1,7.2,8.1,28.7,20.6,16.8,42.2,4.8
30897,85019,35.9,20.3,14.1,31.9,4.8,11.3,6.5,8.0,30.4,22.1,13.7,37.7,3.6
30898,84128,19.3,19.4,15.2,22.4,4.1,11.0,3.1,4.3,24.6,11.8,7.3,31.5,1.9
30899,83803,14.6,35.9,12.8,40.9,10.5,9.8,9.7,8.9,40.1,16.3,13.8,31.1,4.7
30900,85648,30.0,18.8,16.3,29.4,4.7,9.2,5.3,5.4,29.9,14.9,12.6,36.5,2.8
30901,98650,10.1,27.3,15.4,31.0,8.1,10.4,6.4,6.9,33.3,15.4,10.0,31.9,3.4
30902,98604,10.2,25.0,14.6,28.3,6.9,10.7,4.9,5.7,29.3,14.0,8.4,33.3,2.7
30903,92084,18.2,21.1,18.8,28.5,6.0,8.8,5.3,6.1,29.1,13.8,9.4,25.3,3.0
30904,87421,10.8,26.1,15.9,33.1,6.2,11.6,7.1,8.8,24.5,28.8,13.2,37.8,4.6
30905,84038,13.3,33.7,9.2,34.9,9.1,9.7,7.9,7.3,35.7,11.0,11.6,30.7,3.9
30906,95476,11.6,25.2,17.1,29.7,8.5,9.3,5.9,6.0,31.6,11.2,9.0,26.1,3.2
30907,99613,12.2,23.1,19.3,31.1,6.1,10.1,5.5,6.6,29.8,22.9,9.2,35.0,3.2
30908,96049,13.0,33.0,15.0,39.5,8.4,11.3,10.7,12.4,37.9,21.6,16.6,36.7,5.8
30909,93013,13.5,20.4,18.4,26.3,7.0,8.6,5.1,5.1,31.9,10.9,9.2,24.8,2.8
30910,83628,28.9,26.6,14.9,33.3,7.1,10.6,7.6,8.2,31.8,19.6,12.3,32.0,4.0
30911,99540,8.5,22.5,19.3,31.3,7.0,8.8,5.0,5.2,33.3,14.2,7.5,29.8,2.6
30912,92341,8.8,28.5,17.5,34.5,7.6,9.5,6.6,7.4,36.3,14.8,10.7,31.7,3.5
30913,93312,10.8,18.2,20.1,22.7,5.6,9.0,3.7,4.4,27.5,12.9,7.1,28.5,2.2
30914,95826,11.6,20.1,21.6,25.2,5.9,10.6,4.6,5.3,26.5,13.6,8.6,26.5,2.8
