ZCTA,Total Population,insurance_access,ARTHRITIS_CrudePrev,DRINKING,BPHIGH_CrudePrev,CANCER_CrudePrev,CASTHMA_CrudePrev,CHD_CrudePrev,COPD_CrudePrev,HIGHCHOL_CrudePrev,CSMOKING_CrudePrev,DIABETES_CrudePrev,OBESITY_CrudePrev,STROKE_CrudePrev,Total_Population_18plus,Less than high school graduate,High school graduate,Some college or associate's degree,Bachelor's degree or higher,Employed_16_above,All_death,Heart_death,Income,Total Male%,Total Female%,Male: Under 5%,Male: 5 to 17%,Male: 18 to 39%,Male: 40 to 59%,Male: 60 and Over%,Female: Under 5%,Female: 5 to 17%,Female: 18 to 39%,Female: 40 to 59%,Female: 60 and Over%,OSM_healthcare_poi,zip_level_facilities,zip_level_facilities_filtered,county_level_facilities,county_level_facilities_filtered,county_name,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
95388,13074,27.3,19.5,16.8,28.5,4.8,10.4,5.9,7.1,28.6,18.1,12.2,34.7,3.4,9609,3873,2701,2310,725,10164,86.0,20.0,47184.0,0.503144654,0.496855346,0.0,0.202830189,0.048742138,0.171383648,0.080188679,0.0,0.166666667,0.171383648,0.108490566,0.050314465,,1.0,1.0,74.0,50.0,Merced,0.9597674774361328,0.568532966192443,0.0155270001529753,0.0122380296772219,0.0592014685635612,0.000841364540309,0.3034266483096221,0.0402325225638672
95389,1272,11.1,18.0,23.6,23.5,4.7,9.6,4.1,5.3,25.8,16.7,7.3,27.1,2.3,1352,214,256,578,304,1368,,,55809.0,0.541371493,0.458628507,0.047322188,0.126168886,0.167894588,0.107466704,0.092519127,0.026707283,0.119084727,0.120926608,0.109733636,0.082176254,,,,,,Mariposa,0.9583333333333334,0.8128930817610063,0.0235849056603773,0.0267295597484276,0.0275157232704402,0.005503144654088,0.0621069182389937,0.0416666666666666
95391,9959,11.2,14.1,20.0,21.4,3.7,8.5,2.6,3.0,24.0,12.4,6.8,24.2,1.8,12383,907,2102,4306,5068,13006,41.0,,138500.0,0.681016231,0.318983769,0.002822865,0.010585745,0.32251235,0.158080452,0.18701482,0.002822865,0.029640085,0.1298518,0.114326041,0.042342978,,,,,,San Joaquin,0.9297118184556682,0.3684104829802189,0.0909729892559493,0.0053218194597851,0.385179234862938,0.0071292298423536,0.0726980620544231,0.0702881815443317
95401,36981,13.9,20.1,19.7,25.0,5.9,9.7,4.6,5.3,26.0,13.4,8.0,27.2,2.6,30786,4025,6667,12629,7465,31534,279.0,49.0,75290.0,0.471859321,0.528140679,0.035467687,0.14276489,0.120709354,0.127763151,0.04515424,0.062788734,0.143857732,0.14952064,0.117430828,0.054542745,13.0,16.0,5.0,128.0,70.0,Sonoma,0.9478110381006464,0.6707228036018495,0.0226332440983207,0.0216056894080744,0.0426435196452232,0.0044076688028987,0.1857981125442795,0.0521889618993537
95404,39761,11.1,22.9,18.3,27.5,7.2,9.7,5.2,5.6,29.4,12.3,8.3,26.4,2.9,32325,2945,5390,10941,13049,33212,298.0,64.0,81427.0,0.481084797,0.518915203,0.031976228,0.080029271,0.162697357,0.118835373,0.087546567,0.030157885,0.074263793,0.153450417,0.13036633,0.130676778,,12.0,10.0,128.0,70.0,Sonoma,0.9539498503558764,0.7823495384924927,0.0192399587535524,0.0133799451724051,0.0408188928849878,0.0037222403863081,0.0944392746661301,0.0460501496441236
95403,45164,13.4,21.4,19.1,26.3,6.5,9.8,5.0,5.6,27.5,13.6,8.2,26.9,2.8,35336,5225,7610,14114,8387,36477,400.0,73.0,75954.0,0.484049538,0.515950462,0.023945004,0.068771081,0.165683977,0.134684209,0.090965267,0.034990602,0.079636448,0.170189758,0.12546667,0.105666984,,14.0,8.0,128.0,70.0,Sonoma,0.950757240279869,0.7089053228234877,0.0264812682667611,0.01828890266584,0.0560180674873793,0.0048047117172969,0.1362589673191037,0.049242759720131
95405,21399,8.2,23.9,18.2,27.8,7.9,9.5,5.2,5.4,30.2,10.8,7.9,25.2,2.9,17350,1314,2668,5665,7703,17665,221.0,35.0,89876.0,0.500728449,0.499271551,0.027360051,0.078968813,0.13961528,0.137220041,0.117564264,0.023532607,0.071931254,0.132898733,0.146282441,0.124626516,,15.0,9.0,128.0,70.0,Sonoma,0.9557923267442404,0.8398523295481097,0.0142997336324127,0.0106079723351558,0.0333193139866348,0.0064488994812841,0.051264077760643,0.0442076732557596
95407,39352,19.8,17.7,19.7,23.8,4.6,10.0,4.2,5.4,24.3,16.0,8.4,29.3,2.5,31151,8017,9441,9782,3911,32571,231.0,43.0,63981.0,0.468314202,0.531685798,0.024428422,0.063466464,0.135471018,0.123470259,0.121478038,0.028555166,0.060573001,0.130158429,0.139028555,0.173370648,,9.0,5.0,128.0,70.0,Sonoma,0.9405875177881684,0.535906688351291,0.0296045944297621,0.0243189672697702,0.0632496442366334,0.0024903435657653,0.2850172799349461,0.0594124822118316
95409,27187,8.5,28.1,15.5,32.5,10.2,9.1,6.8,6.1,33.3,10.0,9.2,24.2,3.6,22605,1381,3650,7886,9688,23336,382.0,93.0,75571.0,0.512801599,0.487198401,0.030600105,0.106410317,0.181197354,0.122376624,0.072217199,0.029743492,0.092014467,0.165587969,0.12513682,0.074715652,,8.0,6.0,128.0,70.0,Sonoma,0.9616360760657668,0.8459557876926472,0.0156324714017729,0.0102990399823445,0.0410122485011218,0.0054069959907308,0.0433295324971493,0.0383639239342332
95410,950,7.7,29.1,16.9,35.2,9.2,9.6,7.4,7.8,35.2,13.4,11.3,29.2,3.9,887,27,186,320,354,896,,0.0,64625.0,0.454682557,0.545317443,0.024277202,0.068748621,0.085227691,0.10321489,0.173214154,0.015816965,0.059663062,0.100125064,0.128007062,0.241705289,,,,,,Mendocino,0.9526315789473684,0.9210526315789472,0.0010526315789473,0.0126315789473684,0.0168421052631578,0.0010526315789473,0.0,0.0473684210526315
95412,401,10.5,24.5,18.3,29.9,7.5,9.7,6.2,6.2,30.3,13.4,10.0,28.6,3.4,356,48,130,98,80,356,,,72784.0,0.498495486,0.501504514,0.0,0.045135406,0.153460381,0.158475426,0.141424273,0.009027081,0.056168506,0.145436309,0.143430291,0.147442327,,,,,,Sonoma,0.9900249376558604,0.6683291770573566,0.0,0.2119700748129676,0.0049875311720698,0.0024937655860349,0.1022443890274314,0.0099750623441396
95415,1592,18.1,22.9,18.2,30.9,6.6,9.5,6.9,7.4,28.1,15.3,11.4,32.1,3.7,1116,245,264,440,167,1159,,,46538.0,0.541561713,0.458438287,0.0,0.055415617,0.158690176,0.057934509,0.269521411,0.005037783,0.042821159,0.103274559,0.156171285,0.151133501,,1.0,1.0,46.0,34.0,Mendocino,0.9717336683417084,0.574748743718593,0.0069095477386934,0.0144472361809045,0.0050251256281407,0.0012562814070351,0.3693467336683417,0.0282663316582914
95476,35394,11.6,25.2,17.1,29.7,8.5,9.3,5.9,6.0,31.6,11.2,9.0,26.1,3.2,30004,3495,5702,9881,10926,30875,354.0,80.0,82036.0,0.474557522,0.525442478,0.018967985,0.047306091,0.114198334,0.125976054,0.168109058,0.016104893,0.058042686,0.116801145,0.146180375,0.188313378,5.0,12.0,6.0,128.0,70.0,Sonoma,0.9688365259648528,0.8037803017460586,0.0050291009775668,0.0071481041984517,0.0207379781883935,0.0022037633497202,0.1299372775046618,0.0311634740351472
95417,297,11.1,28.0,18.3,34.6,7.8,10.3,7.6,9.2,33.1,18.2,11.8,32.1,4.2,318,43,142,75,58,356,,0.0,60956.0,0.482708934,0.517291066,0.0129683,0.066282421,0.158501441,0.122478386,0.122478386,0.015129683,0.101585014,0.162103746,0.128242075,0.110230548,,,,,,Mendocino,0.9292929292929292,0.8585858585858586,0.0,0.0336700336700336,0.0,0.0,0.037037037037037,0.0707070707070707
95482,31808,15.0,23.2,18.8,30.0,7.0,9.8,6.3,7.3,29.4,15.9,10.3,29.8,3.5,23868,3983,6279,8793,4813,24972,287.0,76.0,52673.0,0.485158257,0.514841743,0.026130214,0.066008856,0.110233423,0.126578473,0.156207292,0.019898322,0.06786749,0.097359646,0.13171705,0.197999235,13.0,17.0,12.0,46.0,34.0,Mendocino,0.95101861167002,0.7074949698189135,0.0086141851106639,0.039235412474849,0.0284519617706237,0.0016976861167002,0.1655243963782696,0.0489813883299798
95472,28255,7.4,26.0,17.7,29.8,8.4,9.5,5.7,6.0,32.5,11.2,8.6,25.8,3.1,26420,1704,4488,8664,11564,26921,261.0,48.0,92674.0,0.413612565,0.586387435,0.0,0.07504363,0.0,0.113438045,0.22513089,0.12390925,0.118673647,0.167539267,0.055846422,0.120418848,1.0,6.0,5.0,128.0,70.0,Sonoma,0.9670500796319236,0.8991682887984428,0.0079278003893116,0.0069722173066713,0.0164572642010263,0.001592638471067,0.0349318704654043,0.0329499203680764
95420,374,7.3,28.2,17.1,34.1,9.4,9.3,6.9,7.2,34.6,12.6,10.5,27.8,3.7,384,45,83,120,136,384,,,85917.0,0.620786517,0.379213483,0.0,0.0,0.095505618,0.115168539,0.41011236,0.0,0.106741573,0.053370787,0.087078652,0.132022472,3.0,,,,,Mendocino,0.9545454545454546,0.9224598930481284,0.0026737967914438,0.0,0.0213903743315508,0.0,0.0080213903743315,0.0454545454545454
95421,1592,8.1,27.7,17.2,32.4,8.4,9.7,6.5,7.0,33.6,13.2,9.9,27.9,3.5,1582,116,268,653,545,1598,14.0,,58125.0,0.539196941,0.460803059,0.0,0.086042065,0.047801147,0.185468451,0.219885277,0.09751434,0.082217973,0.0,0.120458891,0.160611855,,,,,,Sonoma,0.960427135678392,0.8787688442211056,0.0018844221105527,0.0157035175879396,0.0244974874371859,0.0,0.039572864321608,0.039572864321608
95422,15585,16.9,30.5,14.7,37.0,7.4,11.6,9.1,11.2,33.5,21.9,14.1,35.4,5.2,11579,2309,4296,4121,853,11953,217.0,46.0,31793.0,0.50829646,0.49170354,0.023783186,0.050331858,0.085730088,0.174778761,0.173672566,0.024336283,0.026548673,0.087389381,0.126106195,0.227323009,,5.0,3.0,24.0,16.0,Lake,0.9363490535771576,0.7419955085017645,0.0395251844722489,0.0257940327237728,0.0104587744626243,0.0017324350336862,0.1168431183830606,0.0636509464228424
95423,3747,10.2,33.6,14.0,39.3,10.0,10.0,9.4,9.6,39.3,15.4,13.4,30.8,4.9,3170,439,1063,1177,491,3211,84.0,19.0,46500.0,0.487130479,0.512869521,0.03058104,0.095438328,0.129141182,0.117737003,0.114232926,0.040456167,0.095820591,0.132963812,0.126465341,0.117163609,,,,,,Lake,0.959434214037897,0.8665599145983454,0.0194822524686415,0.0314918601547904,0.0128102481985588,0.0018681611956231,0.0272217774219375,0.040565785962103
95425,10841,13.1,24.7,17.8,29.6,7.7,9.8,6.1,6.6,31.1,13.4,9.5,27.7,3.3,8443,1225,1770,3093,2355,8636,109.0,22.0,73235.0,0.540122634,0.459877366,0.053052519,0.034124234,0.11810184,0.147160757,0.187683284,0.022927219,0.044788057,0.059184218,0.163156492,0.169821381,,3.0,2.0,128.0,70.0,Sonoma,0.9648556406235588,0.7680103311502628,0.0050733327183839,0.0197398763951664,0.0106078775020754,0.0011069089567383,0.1603173139009316,0.0351443593764412
95426,2147,8.0,28.2,17.0,32.6,8.0,9.8,6.5,7.1,33.8,14.4,10.3,30.1,3.5,1210,91,262,659,198,1242,13.0,,79667.0,0.464949017,0.535050983,0.024399126,0.07328842,0.119901675,0.106700655,0.140659141,0.042152221,0.091496723,0.121267298,0.119719592,0.160415149,,,,,,Lake,0.9590125756870052,0.912435957149511,0.0069864927806241,0.015370284117373,0.0065207265952491,0.0013972985561248,0.0163018164881229,0.0409874243129948
95427,459,10.3,28.9,17.6,35.6,8.3,10.3,7.9,9.4,34.7,17.6,11.8,31.1,4.2,208,52,7,130,19,208,,0.0,35852.0,0.584444444,0.415555556,0.0,0.079259259,0.080740741,0.200740741,0.223703704,0.0,0.024444444,0.064444444,0.177037037,0.14962963,,,,,,Mendocino,0.9738562091503268,0.9281045751633988,0.0021786492374727,0.0152505446623093,0.0065359477124183,0.0,0.0217864923747276,0.0261437908496732
95428,2516,14.0,27.9,17.5,35.8,7.5,11.8,9.0,10.7,31.0,23.0,14.1,34.8,5.3,1927,379,527,694,327,1981,26.0,,37535.0,0.548672566,0.451327434,0.079646018,0.0,0.079646018,0.066371681,0.32300885,0.0,0.0,0.03539823,0.150442478,0.265486726,,1.0,1.0,46.0,34.0,Mendocino,0.9236883942766296,0.4650238473767885,0.0123211446740858,0.4030206677265501,0.0067567567567567,0.0,0.0365659777424483,0.0763116057233704
95429,70,10.9,32.6,16.4,40.7,8.7,10.9,9.7,11.8,37.7,20.7,14.9,34.1,5.3,116,0,59,41,16,116,,0.0,53846.0,0.519379845,0.480620155,0.063565891,0.077131783,0.165503876,0.089922481,0.123255814,0.056589147,0.055813953,0.141472868,0.085271318,0.141472868,,,,,,Mendocino,0.8857142857142857,0.7571428571428571,0.0142857142857142,0.1,0.0142857142857142,0.0,0.0,0.1142857142857142
95430,44,,,,,,,,,,,,,,7,0,7,0,0,7,0.0,0.0,76437.11,0.698275862,0.301724138,0.0,0.0,0.086206897,0.387931034,0.224137931,0.0,0.0,0.086206897,0.0,0.215517241,,,,,,Sonoma,1.0,0.8181818181818182,0.0,0.0,0.0,0.0,0.1818181818181818,0.0
95431,631,6.2,25.0,18.0,30.7,7.6,9.0,5.3,5.3,32.4,11.1,8.8,27.8,2.9,158,86,27,27,18,161,0.0,0.0,76437.11,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,Sonoma,0.9968304278922344,0.8827258320126783,0.0602218700475435,0.0015847860538827,0.0396196513470681,0.0031695721077654,0.0095087163232963,0.0031695721077654
95432,426,8.9,28.0,17.2,34.9,8.6,9.7,7.6,8.0,35.2,14.8,11.5,29.9,4.0,625,16,116,268,225,629,,,44839.0,0.614906832,0.385093168,0.0,0.00621118,0.161490683,0.316770186,0.130434783,0.0,0.01242236,0.055900621,0.043478261,0.273291925,,,,,,Mendocino,0.9295774647887324,0.8802816901408451,0.0046948356807511,0.0140845070422535,0.0140845070422535,0.0023474178403755,0.0140845070422535,0.0704225352112676
95435,82,19.6,22.4,15.9,28.2,5.8,10.3,6.0,6.7,28.5,16.4,10.7,32.8,3.3,205,0,64,141,0,205,,0.0,76437.11,0.575070822,0.424929178,0.056657224,0.052407932,0.101983003,0.045325779,0.318696884,0.0,0.005665722,0.063739377,0.082152975,0.273371105,,,,,,Lake,1.0,0.4390243902439024,0.0,0.0121951219512195,0.0,0.0,0.5487804878048781,0.0
95436,5418,8.1,25.3,18.4,29.7,7.6,9.7,5.7,6.2,32.3,12.7,8.9,27.4,3.1,5251,230,1035,2011,1975,5443,58.0,16.0,64902.0,0.565217391,0.434782609,0.0,0.314381271,0.0,0.25083612,0.0,0.0,0.0,0.214046823,0.177257525,0.043478261,,1.0,1.0,128.0,70.0,Sonoma,0.9660391288298265,0.8859357696566998,0.0079365079365079,0.0125507567368032,0.0134736064968623,0.0016611295681063,0.0444813584348468,0.0339608711701735
95437,14799,12.9,26.1,18.0,32.9,7.9,9.8,7.1,8.0,32.5,15.8,10.9,30.2,3.9,11776,1610,3259,4204,2703,12051,173.0,32.0,50076.0,0.513782051,0.486217949,0.014903846,0.086057692,0.108974359,0.136698718,0.167147436,0.008173077,0.049358974,0.10224359,0.150641026,0.175801282,,13.0,9.0,46.0,34.0,Mendocino,0.961146023379958,0.8130954794242854,0.0087168051895398,0.0185823366443678,0.013717143050206,0.0011487262652881,0.1058855328062707,0.0388539766200419
95439,675,11.5,23.2,18.9,27.9,7.3,9.4,5.4,5.7,29.8,12.2,8.6,26.8,2.9,523,140,163,84,136,532,,,76437.11,0.490880948,0.509119052,0.035062925,0.057540884,0.112053301,0.130493304,0.155730534,0.027323508,0.087556363,0.101420015,0.127666734,0.165152433,,,,,,Sonoma,0.9792592592592592,0.7229629629629629,0.0044444444444444,0.0177777777777777,0.0162962962962962,0.0014814814814814,0.2162962962962963,0.0207407407407407
95441,2014,13.6,22.6,18.6,28.2,6.9,9.2,5.6,5.9,27.8,12.4,9.3,27.7,3.0,1507,284,356,420,447,1542,17.0,,100938.0,0.571428571,0.428571429,0.0,0.15521978,0.14010989,0.104395604,0.171703297,0.0,0.126373626,0.083791209,0.09478022,0.123626374,,,,,,Sonoma,0.9716981132075472,0.7432969215491559,0.0039721946375372,0.0124131082423038,0.0094339622641509,0.0004965243296921,0.202085402184707,0.0283018867924528
95442,3178,7.0,25.2,17.6,29.3,8.1,9.3,5.5,5.4,32.7,9.9,8.5,26.0,2.9,2569,20,136,970,1443,2592,20.0,,135000.0,0.555370061,0.444629939,0.031719533,0.04229271,0.188647746,0.151363383,0.141346689,0.031719533,0.055648303,0.111296605,0.097941013,0.148024485,,,,,,Sonoma,0.9622404027690372,0.8656387665198237,0.0059786028949024,0.0047199496538703,0.0220264317180616,0.0034612964128382,0.0604153555695405,0.0377595972309628
95443,233,9.8,33.2,14.2,39.7,9.8,9.8,9.0,9.2,37.7,15.2,13.6,31.2,4.8,133,0,54,60,19,133,,,27566.0,0.474945534,0.525054466,0.02054155,0.104886399,0.100217865,0.126984127,0.122315593,0.025210084,0.049797697,0.084033613,0.163709928,0.202303143,,,,,,Lake,0.9399141630901288,0.8626609442060086,0.0472103004291845,0.0085836909871244,0.0128755364806866,0.0042918454935622,0.0042918454935622,0.0600858369098712
95444,748,10.0,22.8,18.7,26.5,6.9,9.7,4.6,5.4,29.4,11.6,8.2,26.8,2.7,626,57,101,293,175,626,,,64028.0,0.538860104,0.461139896,0.0,0.21761658,0.10880829,0.098445596,0.113989637,0.0,0.093264249,0.170984456,0.098445596,0.098445596,,,,,,Sonoma,0.9425133689839572,0.7620320855614974,0.0013368983957219,0.0240641711229946,0.0200534759358288,0.0,0.1350267379679144,0.0574866310160427
95445,2093,10.7,27.7,17.4,34.2,8.9,9.4,7.3,7.9,34.2,13.8,11.1,29.0,3.9,1941,201,197,888,655,2019,22.0,,58308.0,0.371631206,0.628368794,0.0,0.022695035,0.241134752,0.028368794,0.079432624,0.062411348,0.026950355,0.120567376,0.310638298,0.107801418,1.0,1.0,1.0,46.0,34.0,Mendocino,0.9627329192546584,0.8437649307214524,0.0033444816053511,0.0081223124701385,0.0095556617295747,0.0038222646918299,0.0941232680363115,0.0372670807453416
95446,4750,8.8,26.4,18.1,31.4,7.7,10.0,6.3,7.0,32.7,13.9,9.8,28.7,3.4,4614,353,836,1758,1667,4675,30.0,,65784.0,0.453256535,0.546743465,0.0,0.044306602,0.063801506,0.101019052,0.244129375,0.034116083,0.061586176,0.065130704,0.085954807,0.299955693,2.0,2.0,2.0,128.0,70.0,Sonoma,0.955157894736842,0.8770526315789474,0.0065263157894736,0.0136842105263157,0.0098947368421052,0.0018947368421052,0.0461052631578947,0.0448421052631578
95448,16852,10.3,23.4,18.3,27.9,7.8,9.1,5.4,5.3,30.7,10.6,8.4,25.9,2.9,14770,1467,2745,4614,5944,15163,143.0,26.0,95114.0,0.516834365,0.483165635,0.015673375,0.038119195,0.096942724,0.190208978,0.175890093,0.005804954,0.047600619,0.093653251,0.159442724,0.176664087,1.0,5.0,2.0,128.0,70.0,Sonoma,0.9668882031806314,0.7717778305245668,0.0063493947305957,0.0155471160693092,0.0125801091858533,0.0017802041300735,0.1588535485402326,0.0331117968193686
95449,1507,15.5,23.7,18.8,31.5,6.6,10.1,7.0,8.0,29.7,17.9,11.6,32.6,3.9,1238,219,332,419,268,1254,14.0,,53333.0,0.497213765,0.502786235,0.02860918,0.051703338,0.104842879,0.14930775,0.162750618,0.012983283,0.058194979,0.121847533,0.131728615,0.178031826,,,,,,Mendocino,0.9508958195089582,0.674850696748507,0.0046449900464499,0.1114797611147976,0.0092899800928998,0.0019907100199071,0.1486396814863968,0.0491041804910418
95450,387,7.0,29.7,16.1,34.7,9.5,9.2,7.1,7.0,36.4,11.5,10.4,27.2,3.6,208,0,56,54,98,208,,,59350.0,0.537179487,0.462820513,0.03525641,0.06025641,0.180769231,0.121794872,0.139102564,0.038461538,0.072435897,0.118589744,0.130128205,0.103205128,,,,,,Sonoma,0.9689922480620154,0.9276485788113696,0.0077519379844961,0.0077519379844961,0.0103359173126615,0.0,0.0155038759689922,0.0310077519379844
95451,11213,12.6,28.2,16.1,33.5,8.1,10.0,7.3,8.0,33.4,15.6,11.3,30.9,3.9,9262,1127,2656,3949,1530,9597,150.0,29.0,54110.0,0.497797357,0.502202643,0.0,0.030837004,0.118942731,0.118942731,0.22907489,0.0,0.052863436,0.149779736,0.18061674,0.118942731,,2.0,2.0,24.0,16.0,Lake,0.9633461161152234,0.7982698653348792,0.0098100419156336,0.0183715330420048,0.0098992241148666,0.0015160973869615,0.1254793543208775,0.0366538838847766
95452,1393,5.9,29.0,15.6,33.2,9.9,9.0,6.7,6.0,35.5,9.2,9.4,25.1,3.4,843,0,234,111,498,843,13.0,,81118.0,0.489442386,0.510557614,0.030509351,0.069723347,0.132293372,0.119624235,0.13729208,0.034473843,0.067051625,0.123933465,0.111953805,0.173144876,,,,,,Sonoma,0.9763101220387652,0.9138549892318736,0.0035893754486719,0.0014357501794687,0.0193826274228284,0.0021536252692031,0.0358937544867193,0.0236898779612347
95453,11256,12.1,29.3,15.6,34.6,8.5,10.1,7.9,8.5,33.8,16.0,11.8,30.8,4.2,9186,1219,2571,3460,1936,9642,154.0,30.0,49690.0,0.465723613,0.534276387,0.062023939,0.020674646,0.065288357,0.077257889,0.240478781,0.0,0.0,0.0914037,0.068552775,0.374319913,,12.0,7.0,24.0,16.0,Lake,0.9594882729211088,0.8052594171997157,0.0103944562899786,0.0501954513148543,0.0145700071073205,0.0010660980810234,0.078002842928216,0.0405117270788912
95454,2556,11.0,26.8,18.4,34.1,7.4,10.4,7.4,8.8,32.2,18.8,11.9,32.5,4.1,1800,198,528,689,385,1804,32.0,,36907.0,0.490456505,0.509543495,0.024716334,0.078458967,0.107485267,0.115313572,0.164482364,0.034479726,0.054358343,0.120854956,0.125340839,0.174509631,,2.0,2.0,46.0,34.0,Mendocino,0.951095461658842,0.7785602503912363,0.0101721439749608,0.1161971830985915,0.008998435054773,0.0003912363067292,0.0367762128325508,0.048904538341158
95456,795,7.0,33.2,14.2,39.5,11.6,9.3,9.0,8.6,37.4,11.8,12.2,28.0,4.7,741,21,125,368,227,794,15.0,,40481.0,0.464641671,0.535358329,0.010915994,0.057902231,0.121499763,0.100142383,0.1741813,0.025628856,0.051257712,0.109634551,0.145230185,0.203607024,1.0,,,,,Mendocino,0.9836477987421384,0.969811320754717,0.0,0.0062893081761006,0.0012578616352201,0.0,0.0062893081761006,0.0163522012578616
95457,2893,12.3,31.5,15.3,37.3,8.6,10.4,8.7,9.8,35.4,18.1,13.0,32.9,4.7,2581,344,733,1252,252,2641,43.0,,37991.0,0.373508353,0.626491647,0.010739857,0.029832936,0.03699284,0.044152745,0.251789976,0.011933174,0.063245823,0.096658711,0.182577566,0.272076372,,2.0,1.0,24.0,16.0,Lake,0.9509160041479432,0.8437608019357069,0.0217767023850674,0.0124438299343242,0.0069132388524023,0.0010369858278603,0.064984445212582,0.0490839958520566
95458,3104,13.3,32.0,14.6,37.8,8.7,11.0,9.3,10.6,36.9,19.1,13.4,32.5,5.0,2482,480,696,876,430,2557,64.0,11.0,45493.0,0.487139758,0.512860242,0.035326929,0.056089247,0.083978928,0.084288813,0.227455841,0.017353579,0.091416176,0.073132941,0.095754571,0.235202975,,1.0,1.0,24.0,16.0,Lake,0.9381443298969072,0.8434278350515464,0.0193298969072164,0.0338273195876288,0.0083762886597938,0.0028994845360824,0.0302835051546391,0.0618556701030927
95459,504,11.2,26.2,18.2,33.0,8.4,9.6,7.0,7.5,32.7,14.3,11.0,29.3,3.8,472,84,132,138,118,494,,,53125.0,0.528716216,0.471283784,0.013513514,0.052364865,0.247297297,0.062837838,0.152702703,0.040202703,0.055405405,0.122635135,0.116554054,0.136486486,,,,,,Mendocino,0.9087301587301588,0.7321428571428571,0.0039682539682539,0.0714285714285714,0.0039682539682539,0.0019841269841269,0.0952380952380952,0.0912698412698412
95460,2285,7.2,29.5,16.4,35.5,10.1,9.2,7.4,7.5,35.5,12.0,10.8,27.5,3.9,2265,85,327,793,1060,2280,26.0,,67934.0,0.510140406,0.489859594,0.049921997,0.127925117,0.074882995,0.099843994,0.157566303,0.034321373,0.051482059,0.113884555,0.106084243,0.184087363,,,,,,Mendocino,0.962800875273523,0.9382932166301968,0.0048140043763676,0.0048140043763676,0.0074398249452954,0.0004376367614879,0.0070021881838074,0.037199124726477
95461,3413,10.2,26.1,17.8,30.8,7.6,9.6,6.1,6.8,33.7,14.7,9.6,29.4,3.3,2111,382,547,866,316,2187,26.0,,46310.0,0.546251994,0.453748006,0.006379585,0.071770335,0.066188198,0.154704944,0.247208931,0.007575758,0.011164274,0.058213716,0.143141946,0.233652313,,1.0,1.0,24.0,16.0,Lake,0.9545854087313216,0.8297685320832112,0.0061529446234983,0.0210958101377087,0.0096689129797831,0.0026369762672135,0.0852622326399062,0.0454145912686785
95462,1417,8.6,28.7,16.9,33.7,8.3,10.2,7.1,7.8,33.9,14.7,10.6,29.4,3.8,949,87,205,370,287,963,18.0,,44261.0,0.469029996,0.530970004,0.0,0.060771328,0.098558629,0.127386054,0.182313985,0.0,0.116867939,0.123490456,0.102064667,0.188546942,,1.0,0.0,128.0,70.0,Sonoma,0.9428369795342272,0.903316866619619,0.0070571630204657,0.0070571630204657,0.0112914608327452,0.0007057163020465,0.0134086097388849,0.0571630204657727
95463,169,11.2,30.0,16.7,37.1,8.6,10.3,8.5,10.1,35.2,18.3,12.7,31.5,4.6,136,20,0,18,98,136,,,60417.0,0.551601423,0.448398577,0.0,0.078291815,0.109430605,0.148576512,0.215302491,0.004448399,0.072953737,0.086298932,0.106761566,0.177935943,,,,,,Mendocino,0.9644970414201184,0.8816568047337278,0.0,0.0177514792899408,0.0236686390532544,0.0,0.0414201183431952,0.0355029585798816
95464,2673,12.5,31.0,15.0,37.1,8.1,10.8,8.8,9.9,33.2,19.1,13.6,33.8,4.8,1899,150,644,922,183,1917,45.0,12.0,48808.0,0.419117647,0.580882353,0.0,0.0,0.154411765,0.110294118,0.154411765,0.0,0.0,0.308823529,0.139705882,0.132352941,,,,,,Lake,0.9494949494949496,0.7508417508417509,0.0224466891133557,0.1118593340815563,0.0179573512906846,0.0011223344556677,0.0452674897119341,0.0505050505050505
95465,2083,6.9,25.4,18.2,29.5,8.0,9.6,5.5,5.9,32.3,11.7,8.5,26.3,2.9,1908,124,347,549,888,1920,13.0,,65921.0,0.50259481,0.49740519,0.035129741,0.06746507,0.139321357,0.110978044,0.149700599,0.01996008,0.119361277,0.06506986,0.14251497,0.150499002,,1.0,1.0,128.0,70.0,Sonoma,0.9635141622659624,0.9025444071051368,0.0043206913106096,0.0115218434949591,0.0144023043686989,0.0004800768122899,0.0302448391742678,0.0364858377340374
95466,946,15.9,26.3,17.1,33.9,7.5,9.8,7.5,8.5,33.6,16.0,12.4,32.6,4.1,761,117,195,254,195,784,,,43854.0,0.490641711,0.509358289,0.014705882,0.046791444,0.073529412,0.126114082,0.229500891,0.006238859,0.081996435,0.117201426,0.112745098,0.191176471,,,,,,Mendocino,0.9873150105708244,0.7135306553911205,0.0031712473572938,0.0190274841437632,0.0052854122621564,0.0,0.2463002114164905,0.0126849894291754
