ZCTA,Total,Population of one race,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
93664,585,0.9880341880341881,0.958974358974359,0.0,0.006837606837606838,0.008547008547008548,0.0,0.013675213675213675,0.011965811965811967
93665,472,0.989406779661017,0.3898305084745763,0.09110169491525423,0.00847457627118644,0.01059322033898305,0.014830508474576272,0.4745762711864407,0.01059322033898305
93666,692,0.9682080924855492,0.37283236994219654,0.0,0.004335260115606936,0.008670520231213872,0.0,0.5823699421965318,0.031791907514450865
93667,2604,0.9508448540706606,0.825652841781874,0.004608294930875576,0.0913978494623656,0.004224270353302612,0.0019201228878648233,0.02304147465437788,0.04915514592933948
93668,1118,0.9677996422182469,0.6305903398926654,0.008050089445438283,0.011627906976744186,0.008050089445438283,0.0,0.3094812164579606,0.03220035778175313
93669,295,0.911864406779661,0.8610169491525423,0.0,0.03389830508474576,0.0,0.0,0.01694915254237288,0.08813559322033898
93673,713,0.967741935483871,0.423562412342216,0.001402524544179523,0.030855539971949508,0.008415147265077139,0.002805049088359046,0.5007012622720898,0.03225806451612903
93675,3721,0.9540446116635313,0.8529965063155066,0.009674818597151304,0.0249932813759742,0.01639344262295082,0.0005374899220639613,0.04944907282988444,0.04595538833646869
93701,12529,0.9516322132652246,0.3618804373852662,0.0592226035597414,0.028813153483917314,0.10272168568920105,0.000877963125548727,0.39811637002155,0.04836778673477532
93702,48607,0.9550476268850165,0.3647622770382867,0.042792190425247394,0.023741436418622832,0.13259407081284588,0.0005349023803155924,0.3906227498096982,0.044952373114983436
93703,31868,0.9552842977281285,0.4018451110832183,0.06875235345801431,0.02246767917660349,0.14277645286808083,0.001412074808585415,0.3180306263336262,0.04471570227187147
93704,27156,0.9461997348652231,0.6441670349094123,0.048792163794373254,0.012778023272941523,0.04838709677419355,0.0015834438061570187,0.19049197230814552,0.05380026513477684
93705,36703,0.9459989646622892,0.5077241642372559,0.101626570035147,0.021169931613219627,0.05800615753480642,0.0020979211508596026,0.25537422009100075,0.054001035337710813
93706,41087,0.9579915788448901,0.3616959135492978,0.17789081704675444,0.022634896682649012,0.09389831333511817,0.0008761895490057682,0.3009954486820649,0.04200842115510989
93710,30202,0.9477518045162572,0.6195616184358652,0.0839348387524005,0.014568571617773658,0.09380173498443811,0.002748162373352758,0.133136878352427,0.0522481954837428
93711,36731,0.9578013122430644,0.7408728322125725,0.04709918052870872,0.007650213715934769,0.07051264599384716,0.0010345484740410008,0.0906318913179603,0.04219868775693556
93720,45191,0.9521143590537939,0.7185280254918015,0.036954260804142415,0.008121086056958243,0.1280564714213007,0.0015268526919076807,0.05892766258768339,0.0478856409462061
93721,6959,0.972840925420319,0.6209225463428654,0.12429946831441299,0.018537146141687024,0.03520620778847536,0.0008621928437993965,0.17301336398907888,0.02715907457968099
93722,76448,0.9419474675596484,0.48515330682293845,0.09972791963164504,0.016913457513604017,0.13460129761406447,0.0022760569275847636,0.20327542904981163,0.05805253244035161
93723,9547,0.9555881428721065,0.5299046820990887,0.039698334555357706,0.015188017178171153,0.17984707237875772,0.0015711741908452917,0.18937886246988583,0.04441185712789358
93725,24979,0.961567716882181,0.40718203290764243,0.055006205212378395,0.020257015893350414,0.12818767764922534,0.0019216141558909485,0.3490131710636935,0.03843228311781897
93726,40705,0.9489743274781968,0.47854071981329077,0.08517381157106006,0.019309667117061786,0.12686402161896573,0.0022847316054538753,0.23680137575236457,0.05102567252180322
93727,71820,0.9541353383458646,0.456390977443609,0.06555277081592871,0.014564188248398774,0.2116262879420774,0.0021024784182678917,0.20389863547758286,0.04586466165413534
93728,15743,0.9421330114971733,0.5417645937877151,0.05627898113447247,0.027821889093565394,0.041478752461411424,0.0011433653052150162,0.2736454297147939,0.057866988502826656
93730,9941,0.9623780303792375,0.7481138718438789,0.017201488783824565,0.006337390604566945,0.14797304094155517,0.0007041545116185494,0.042048083693793384,0.0376219696207625
93901,26863,0.9419275583516361,0.5802404794699029,0.024159624762684732,0.012917395674347616,0.05844470088969959,0.004541562744295127,0.2616237948107062,0.05807244164836392
93905,61087,0.9600242277407631,0.4173555748358898,0.010787892677656457,0.012310311522909949,0.026143041891073387,0.0019644114132303108,0.49146299540000327,0.039975772259236826
93906,59461,0.9432737424530364,0.44859655908915086,0.025310707858932746,0.013201930677250635,0.09515480735271858,0.0035653621701619547,0.35744437530482165,0.05672625754696355
93907,21726,0.9388750805486514,0.6048973580042346,0.016984258492129246,0.010448310779710946,0.07010034060572586,0.003912363067292645,0.23253244959955813,0.06112491945134862
93908,13043,0.9569117534309591,0.7953691635359963,0.00912366786782182,0.005596871885302461,0.06095223491528023,0.0016100590354979683,0.08425975619106034,0.04308824656904087
93920,1369,0.9773557341124909,0.8553688823959095,0.004382761139517896,0.007304601899196494,0.01095690284879474,0.0014609203798392988,0.09788166544923302,0.022644265887509132
93921,3281,0.9807985370313929,0.9356903383114904,0.0033526363913441025,0.0006095702529716549,0.031392868028040234,0.0015239256324291375,0.008229198415117342,0.01920146296860713
93923,12073,0.975896628841216,0.914685662221486,0.004555619978464342,0.002402054170463017,0.03868135508986996,0.0014081007206162512,0.014163836660316408,0.024103371158784064
93924,6279,0.9737219302436694,0.9133620003185221,0.005733397037744864,0.005733397037744864,0.017359452142060836,0.0017518713170887085,0.029781812390508044,0.026278069756330624
93925,1671,0.9856373429084381,0.40514661879114305,0.003590664272890485,0.007779772591262717,0.006582884500299222,0.0,0.5625374027528426,0.01436265709156194
93926,8726,0.9565665826266331,0.425051570020628,0.009970203988081594,0.016158606463442585,0.022117808847123537,0.0018336007334402934,0.481434792573917,0.04343341737336695
93927,17547,0.9591953040405767,0.3777853764176212,0.010714082179289907,0.05106285974810509,0.010429133185159856,0.0007408673847381318,0.5084629851256625,0.040804695959423265
93928,506,0.9703557312252964,0.7035573122529645,0.11462450592885376,0.009881422924901186,0.07312252964426877,0.005928853754940711,0.06324110671936758,0.029644268774703556
93930,15866,0.9547459977309971,0.5129837388125551,0.01172318164628766,0.02420269759233581,0.01537879742846338,0.0006302785831337451,0.3898273036682214,0.0452540022690029
93932,592,0.964527027027027,0.7905405405405406,0.016891891891891893,0.011824324324324325,0.005067567567567568,0.0,0.14020270270270271,0.03547297297297297
93933,22406,0.9002499330536463,0.4714808533428546,0.07788092475229849,0.007676515219137731,0.1864679103811479,0.02570739980362403,0.13103632955458358,0.09975006694635366
93940,31615,0.9492329590384311,0.788771152933734,0.02596868575043492,0.005408824924877432,0.0795824766724656,0.003068163846275502,0.04643365491064368,0.05076704096156887
93943,6,0.8333333333333334,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666
93950,15046,0.955735743719261,0.8448757144756082,0.013226106606407018,0.005184102086933404,0.0580220656652931,0.003256679516150472,0.031171075368868803,0.044264256280739066
93953,4509,0.980261698824573,0.8693723663783544,0.009536482590374805,0.0022177866489243737,0.08582834331337326,0.0006653359946773121,0.012641383898868928,0.019738301175426923
93954,302,0.9172185430463576,0.4503311258278146,0.0,0.016556291390728478,0.023178807947019868,0.0,0.4271523178807947,0.08278145695364239
93955,33359,0.9214604754339158,0.485656044845469,0.08381546209418747,0.010491921220660092,0.09658562906561947,0.01588776641985671,0.22902365178812314,0.07853952456608411
93960,27080,0.9700516986706056,0.4918389955686854,0.10889955686853767,0.01395864106351551,0.02861890694239291,0.0038404726735598227,0.3228951255539143,0.029948301329394387
93962,673,0.9687964338781575,0.7176820208023774,0.0,0.019316493313521546,0.03863298662704309,0.0,0.19316493313521546,0.031203566121842496
94002,25992,0.9389812249923053,0.6754001231148046,0.01631271160357033,0.002770083102493075,0.19883040935672514,0.00765620190827947,0.038011695906432746,0.061018775007694676
94005,4282,0.930873423633816,0.6020551144325081,0.018682858477347034,0.004904250350303597,0.2531527323680523,0.009574964969640354,0.0425035030359645,0.06912657636618402
94010,40737,0.9539730466160984,0.6756265802587329,0.00989272651397992,0.002012912094655964,0.22412057834401158,0.003976728772369099,0.03834352063234897,0.046026953383901614
94014,47014,0.9489726464457395,0.2489258518739099,0.034564172374186415,0.005870591738631046,0.48955630237801506,0.008018887990811248,0.1620368400901859,0.051027353554260434
94015,60927,0.9512367259179018,0.23999212171943474,0.035370197121144975,0.002773811282354293,0.5902801713526022,0.007894693649777603,0.07492573079258785,0.04876327408209825
94019,18424,0.9623317412071212,0.7675857577073383,0.007490230134607034,0.006838905775075988,0.0385909683022145,0.0007598784194528875,0.1410660008684325,0.037668258792878856
94020,1559,0.9435535599743425,0.8813341885824246,0.010904425914047467,0.0012828736369467607,0.026298909557408594,0.007697241821680564,0.01603592046183451,0.05644644002565747
94021,192,0.921875,0.8802083333333334,0.010416666666666666,0.0,0.03125,0.0,0.0,0.078125
94022,18500,0.9611891891891892,0.7100540540540541,0.005189189189189189,0.0016216216216216215,0.23589189189189189,0.002108108108108108,0.006324324324324324,0.03881081081081081
94024,22385,0.9546124637033728,0.6925619834710743,0.004914004914004914,0.0012061648425284789,0.24708510163055616,0.0013401831583649765,0.0075050256868438685,0.04538753629662721
94025,40526,0.9540295119182747,0.7100380002961062,0.04093668262350096,0.004638997186991067,0.09680205300301041,0.012535162611656714,0.08907861619700932,0.04597048808172531
94027,7089,0.9686838764282691,0.8047679503456059,0.010579771476936098,0.0009874453378473692,0.13217661165185499,0.006347862886161659,0.013824234729863168,0.03131612357173085
94028,6534,0.9726048362411999,0.894092439546985,0.0036730945821854912,0.0015304560759106215,0.058922558922558925,0.00030609121518212427,0.014080195898377716,0.027395163758800124
94030,21536,0.9559806835066865,0.4727433135215453,0.008311664190193165,0.0015323179791976226,0.4274238484398217,0.009936849925705794,0.03603268945022288,0.044019316493313525
94037,2913,0.950223137658771,0.854788877445932,0.0054926192928252664,0.007209062821833162,0.04874699622382424,0.00034328870580157915,0.03364229316855476,0.049776862341228974
94038,3040,0.9578947368421052,0.7355263157894737,0.007894736842105263,0.014144736842105264,0.03782894736842105,0.0029605263157894738,0.15953947368421054,0.042105263157894736
94040,32996,0.9521154079282337,0.5552188144017457,0.01815371560189114,0.0043338586495332765,0.2720026669899382,0.0035761910534610254,0.09883016123166444,0.04788459207176628
94041,13292,0.9477881432440566,0.5991573879024977,0.022344267228408064,0.00511585916340656,0.21546795064700572,0.004664459825458923,0.10103821847727956,0.05221185675594343
94043,28358,0.9444601170745469,0.5516256435573735,0.030573383172297058,0.004831088229071161,0.2599619155088511,0.007722688482967769,0.08974539812398617,0.055539882925453136
94044,37296,0.9291613041613042,0.6493457743457743,0.02616902616902617,0.00555019305019305,0.19385456885456886,0.008445945945945946,0.0457957957957958,0.07083869583869584
94060,1554,0.9658944658944659,0.6338481338481339,0.010296010296010296,0.005148005148005148,0.009009009009009009,0.0019305019305019305,0.3056628056628057,0.0341055341055341
94061,36245,0.9484066767830045,0.6495792523106635,0.02218236998206649,0.007007863153538419,0.06384328872947993,0.009546144295764933,0.19624775831149124,0.051593323216995446
94062,25876,0.9559437316432216,0.8167413819755758,0.011052712938630391,0.002318750966146236,0.06735971556654816,0.003748647395269748,0.054722522801051166,0.044056268356778484
94063,30949,0.9444246986978577,0.4595301948366668,0.028692364858315292,0.010824259265242818,0.048660699861061744,0.018094284144883517,0.3786228957316876,0.055575301302142235
94065,11359,0.9437450479795757,0.540364468703231,0.018575578836165157,0.0018487542917510343,0.3578660093318074,0.0019367902104058456,0.023153446606215336,0.05625495202042433
94066,41130,0.9342815463165572,0.4947969851689764,0.02290299051787017,0.005981035740335521,0.25351325066861174,0.03362509117432531,0.12346219304643813,0.06571845368344274
94070,29166,0.9491874099979428,0.793115271206199,0.007988754028663511,0.00222862236851128,0.11482548172529658,0.002502914352328053,0.02852636631694439,0.05081259000205719
94074,214,0.9813084112149533,0.8785046728971962,0.004672897196261682,0.004672897196261682,0.056074766355140186,0.0,0.037383177570093455,0.018691588785046728
94080,63975,0.9395076201641266,0.3734583821805393,0.025400547088706527,0.0061899179366940215,0.36622118014849553,0.01753810082063306,0.15069949198905822,0.06049237983587339
94085,21247,0.951710829764202,0.3986445145196969,0.019814562055819645,0.00531839789146703,0.342730738457194,0.009177766272885584,0.1760248505671389,0.04828917023579799
94086,45697,0.9542420727837714,0.39753156662362954,0.02455303411602512,0.005602118300982559,0.4203558220452108,0.003807689782699083,0.1023918419152242,0.045757927216228636
94087,54293,0.9559980107932883,0.47168143222883246,0.014311237176063212,0.002928554325603669,0.4307921831543661,0.0025601827123201888,0.03372442119610263,0.04400198920671173
94089,19245,0.9542738373603533,0.41906988828267083,0.02260327357755261,0.007222655235126007,0.39085476747207065,0.0069108859444011435,0.10761236684853209,0.04572616263964666
94102,31176,0.9528804208365409,0.4537785476007185,0.13930587631511418,0.009815242494226328,0.25410572235052603,0.003945342571208622,0.09192968950474724,0.047119579163459074
94103,27170,0.9458594037541406,0.4709606183290394,0.1096797938903202,0.016194331983805668,0.2563857195436143,0.0039013617960986383,0.08873757821126242,0.0541405962458594
94104,406,0.9852216748768473,0.3448275862068966,0.029556650246305417,0.0049261083743842365,0.5566502463054187,0.0,0.04926108374384237,0.014778325123152709
94105,5846,0.9568936024632227,0.5667122819021553,0.02240848443380089,0.003079028395484092,0.34861443722203217,0.003250085528566541,0.012829284981183716,0.04310639753677729
94107,26599,0.9533065152825294,0.5922403097860822,0.06737095379525546,0.0042482800105267116,0.24237753298996204,0.005789691341779766,0.041279747358923265,0.04669348471747058
94108,13768,0.9728355607205114,0.35299244625217896,0.018593840790238233,0.0018158047646717025,0.578224869262057,0.0016705403834979663,0.01953805926786752,0.02716443927948867
94109,55984,0.9561303229494141,0.5946163189482709,0.039618462417833664,0.004751357530723064,0.27275650185767364,0.001750500142897971,0.04263718205201486,0.04386967705058588
94110,69333,0.9361054620454906,0.5847864653195448,0.03673575353727662,0.010355819018360666,0.1275294592762465,0.0031298227395324014,0.1735681421545296,0.0638945379545094
94111,3713,0.9771074602747105,0.5763533530837598,0.022084567734985187,0.0008079719903043361,0.3643953676272556,0.0005386479935362241,0.012927551844869378,0.022892539725289523
94112,79407,0.9555580742251942,0.26418325840291157,0.04172176256501316,0.005805533517196217,0.49562381150276424,0.0036520709761104185,0.14457163726119862,0.04444192577480575
94114,31124,0.9526089191620615,0.7954311785117594,0.019277727798483486,0.004466006939982008,0.1033928800925331,0.001317311399563038,0.028723814419740392,0.04739108083793857
94115,33021,0.9549377668756246,0.6074619181732837,0.12482965385663669,0.002725538293813028,0.1896671814905666,0.0027861058114533174,0.027467369249871296,0.0450622331243754
94116,43698,0.9619204540253559,0.38065815369124445,0.011510824294018033,0.002105359513021191,0.5492242207881367,0.001533250949700215,0.016888644789235206,0.03807954597464415
94117,39169,0.9441394980724552,0.7369092905103526,0.06150271898695397,0.004110393423370522,0.11047001455232454,0.001787127575378488,0.029359953024075163,0.05586050192754474
94118,38319,0.9546700070461129,0.5587567525248571,0.016701897231138598,0.0027662517289073307,0.3521751611472116,0.001696286437537514,0.022573657976460763,0.04532999295388711
94121,41203,0.9552945173895104,0.45804917117685606,0.01715894473703371,0.002815328980899449,0.45695701769288644,0.0011649637162342548,0.01914909108560056,0.044705482610489525
94122,56023,0.9580529425414562,0.42976991592738695,0.014779644074755011,0.0021419774021384074,0.489584634882102,0.0015886332399193189,0.02018813701515449,0.04194705745854381
94123,23088,0.9700710325710326,0.8432519057519058,0.0075796950796950795,0.0013426888426888426,0.10520616770616771,0.0009528759528759529,0.011737699237699238,0.02992896742896743
94124,33996,0.9486410165901871,0.12066125426520767,0.3369808212730909,0.007030238851629603,0.30680080009412874,0.02638545711260148,0.15078244499352866,0.05135898340981292
94127,19289,0.9452537715796568,0.6037638032038986,0.033646119550002594,0.0022810928508476334,0.27984861838353464,0.001451604541448494,0.024262533049924827,0.0547462284203432
94128,69,0.8985507246376812,0.5652173913043478,0.08695652173913043,0.0,0.07246376811594203,0.13043478260869565,0.043478260869565216,0.10144927536231885
94129,3183,0.9330819981149858,0.8011310084825636,0.021677662582469368,0.003770028275212064,0.07854225573358467,0.006597549481621112,0.02136349355953503,0.06691800188501414
94130,2880,0.8975694444444444,0.35104166666666664,0.2513888888888889,0.012847222222222222,0.18229166666666666,0.009722222222222222,0.09027777777777778,0.10243055555555555
94131,26881,0.9440497005319742,0.6725940255198839,0.04586882928462483,0.004352516647446151,0.18470295003906104,0.00245526580112347,0.03407611323983483,0.055950299468025745
94132,28129,0.9472075082654912,0.3956059582637136,0.086103309751502,0.0040172064417505066,0.4071954210956664,0.003341746951544669,0.05094386576131395,0.05279249173450887
94133,26237,0.9735106910088805,0.41403361664824484,0.02206807180699013,0.0013721080916263293,0.5174753211114076,0.0016389068872203376,0.016922666463391394,0.026489308991119412
94134,40798,0.9590911319182313,0.16226285602235405,0.09566645423795284,0.004853179077405755,0.5639247021912839,0.015687043482523654,0.11669689690671112,0.04090886808176871
94158,4792,0.9484557595993323,0.4757929883138564,0.036936560934891484,0.004382303839732888,0.40463272120200333,0.00333889816360601,0.02337228714524207,0.05154424040066778
94301,16995,0.9584583701088556,0.7588114151220947,0.01953515739923507,0.001412180052956752,0.1615180935569285,0.0016475433951162106,0.015533980582524271,0.04154162989114445
94303,45467,0.9540106010952999,0.3983548507708888,0.10895814546814173,0.0030351683638683,0.15417775529504915,0.0475509710339367,0.24193371016341522,0.045989398904700114
94304,3627,0.9680176454370003,0.6561896884477529,0.01902398676592225,0.0016542597187758478,0.27488282326992003,0.0027570995312930797,0.013509787703336091,0.03198235456299973
94305,13862,0.9225941422594143,0.5751695282066079,0.0469629202135334,0.006204010965228683,0.2730486221324484,0.002019910546818641,0.01918915019477709,0.07740585774058577
94306,26469,0.9570440893120253,0.6058030148475575,0.02085458460840984,0.0026446031206316823,0.294911027995013,0.002304582719407609,0.030526276021005706,0.042955910687974615
94401,34429,0.9390920444973714,0.4798280519329635,0.0356095152342502,0.007261320398501263,0.15870341862964363,0.03842690754886868,0.21926283075314415,0.0609079555026286
94402,23981,0.9455819190192235,0.6830824402652099,0.011884408490054626,0.0025019807347483425,0.18522997372920227,0.008631833534881781,0.05425128226512656,0.05441808098077645
94403,39642,0.9441501437868927,0.6070581706271126,0.019625649563594166,0.004818122193633015,0.21621008021795066,0.012133595681348065,0.08430452550325412,0.05584985621310731
94404,33749,0.9497170286527008,0.46866573824409613,0.018845002814898218,0.0012444813179649768,0.43467954606062403,0.0057186879611247745,0.02056357225399271,0.05028297134729918
94501,60212,0.9265760977878164,0.5191157908722513,0.0722447352687172,0.006609978077459643,0.2852919683783963,0.005879226732212848,0.03743439845877898,0.07342390221218362
94502,13600,0.9379411764705883,0.4561029411764706,0.030073529411764707,0.002058823529411765,0.4323529411764706,0.0019852941176470586,0.01536764705882353,0.062058823529411763
94503,19681,0.9344545500736752,0.39052893653777754,0.07916264417458463,0.007215080534525685,0.32640617854783804,0.008942635028707891,0.12219907525024135,0.06554544992632488
94505,13403,0.9424009550100724,0.8150414086398567,0.04088636872342013,0.006491084085652466,0.03894650451391479,0.003805118257106618,0.037230470790121616,0.05759904498992763
94506,22452,0.9562177088900766,0.7192677712453234,0.01630144307856761,0.0016924995546053804,0.2086673792980581,0.0008017103153393907,0.00948690539818279,0.04378229110992339
94507,14889,0.9672241251930955,0.8695681375512123,0.005171603196991067,0.0012761098797770165,0.08126805023843106,0.0014776009134260192,0.00846262341325811,0.03277587480690443
94508,3661,0.9426386233269598,0.7265774378585086,0.04151871073477192,0.007375034143676591,0.09642174269325321,0.0013657470636438131,0.0693799508331057,0.05736137667304015
94509,62439,0.9267765338970836,0.550633418216179,0.13936802319063407,0.010458207210237191,0.06085939877320264,0.007495315427857589,0.1579621710789731,0.07322346610291644
94510,27088,0.933476077968104,0.724822799763733,0.05578115770821028,0.00498375664500886,0.11104548139397519,0.0037655050206733607,0.03307737743650325,0.06652392203189604
94511,2137,0.9672437997192326,0.8624239588207768,0.018717828731867104,0.0070191857744501636,0.02152550304164717,0.0018717828731867104,0.05568554047730463,0.03275620028076743
94512,108,0.9907407407407407,0.7314814814814815,0.018518518518518517,0.0,0.037037037037037035,0.027777777777777776,0.17592592592592593,0.009259259259259259
94513,54605,0.9321490705979306,0.6837469096236608,0.06266825382290998,0.006537862833073894,0.07583554619540335,0.003790861642706712,0.0995696364801758,0.06785092940206941
94514,1360,0.9573529411764706,0.7080882352941177,0.045588235294117645,0.008823529411764706,0.011764705882352941,0.008088235294117648,0.175,0.04264705882352941
94515,7050,0.9456737588652482,0.7658156028368794,0.004680851063829788,0.005673758865248227,0.013333333333333334,0.001702127659574468,0.154468085106383,0.054326241134751777
94516,211,0.966824644549763,0.8909952606635071,0.009478672985781991,0.009478672985781991,0.05687203791469194,0.0,0.0,0.03317535545023697
94517,12385,0.9546225272507065,0.84715381509891,0.015098909971740009,0.004279370205894227,0.06136455389584174,0.0015341138473960437,0.025191764230924507,0.0453774727492935
94518,26778,0.9341997161849279,0.676749570542983,0.031891851519904396,0.00586302188363582,0.1198745238628725,0.005676301441481814,0.09414444693405034,0.06580028381507208
94519,18453,0.9371375928033382,0.7036796184902184,0.02704167344063296,0.009754511461550968,0.09299300926678589,0.007911992629924673,0.09575678751422532,0.0628624071966618
94520,37208,0.9377284454955923,0.5305310685874005,0.05052676843689529,0.007928402494087293,0.08643302515588046,0.009997849924747367,0.25231133089658137,0.062271554504407654
94521,41249,0.9369439259133555,0.7089626415185822,0.028000678804334652,0.005551649736963321,0.13336080874687872,0.0036849378166743437,0.05738320928992218,0.06305607408664453
94523,33569,0.9449194197027019,0.7491435550656856,0.02076320414668295,0.0038130417945127946,0.1369716107122643,0.0019363102862760284,0.03229169769728023,0.0550805802972981
94525,3127,0.9379597057882955,0.7978893508154781,0.04860889031020147,0.009913655260633194,0.0345378957467221,0.007675087943716022,0.03933482571154461,0.06204029421170451
94526,31102,0.9616744903864703,0.8545431161983152,0.00742717510127966,0.0015111568387885022,0.0837888238698476,0.0018969841167770561,0.012507234261462285,0.03832550961352968
94528,964,0.975103734439834,0.9304979253112033,0.0,0.001037344398340249,0.038381742738589214,0.0,0.005186721991701245,0.024896265560165973
94530,23877,0.9353771411818905,0.533609749968589,0.07789923357205679,0.004648825229300164,0.27201909787661765,0.0015914897181387947,0.04560874481718809,0.06462285881810947
94531,40290,0.9167783569123852,0.39575577066269546,0.22275999007197816,0.005857532886572351,0.17155621742367833,0.008687019111442046,0.11216182675601886,0.08322164308761479
94533,69277,0.9079059428093018,0.4196775264517805,0.17698514658544684,0.009526971433520505,0.1270262857802734,0.013178977149703364,0.16151103540857717,0.09209405719069821
94534,36416,0.9234402460456942,0.5522572495606327,0.11022627416520211,0.005849077328646749,0.1896968365553603,0.005821616871704745,0.059589191564147624,0.0765597539543058
94535,3793,0.90139731083575,0.6438175586606908,0.12153967835486422,0.004745583970471922,0.07223833377273926,0.013709464803585552,0.04534669127339837,0.09860268916424994
94536,68790,0.9312836168047681,0.4127634830643989,0.03993312981538014,0.006105538595726123,0.38666957406599795,0.006745166448611717,0.0790667248146533,0.06871638319523186
94538,61148,0.9349937855694381,0.36854843985085367,0.04122784064891738,0.005969124092366063,0.4099561719107739,0.007130241381566036,0.10216196768496108,0.06500621443056191
94539,50031,0.9648018228698207,0.2369331014770842,0.011752713317743,0.0018388599068577482,0.6992664547980252,0.0018388599068577482,0.013171833463252782,0.03519817713017929
94541,61635,0.9290662772775209,0.4043644033422568,0.14545307049565992,0.011762797112030501,0.1273302506692626,0.01786322706254563,0.2222925285957654,0.07093372272247911
94542,12717,0.9241173232680664,0.43202013053393096,0.14563183140677832,0.006762601242431391,0.233702917354722,0.014704725957379886,0.09129511677282377,0.07588267673193363
94544,73026,0.928628159833484,0.33073152028044805,0.11148084243967901,0.008298414263413031,0.19588913537644126,0.037233314162079256,0.24499493331142333,0.07137184016651603
94545,29707,0.9304877638267075,0.28609418655535734,0.0949944457535261,0.010940182448581142,0.3517016191470024,0.03736493082438482,0.14939239909785573,0.0695122361732925
94546,42209,0.9343268023407331,0.6310976332061883,0.0592764576275202,0.006230898623516312,0.1654623421545168,0.0071785638134047244,0.06508090691558673,0.06567319765926698
94547,24092,0.938402789307654,0.22077868172007306,0.1893574630582766,0.004233770546239415,0.45488128839448777,0.004233770546239415,0.0649178150423377,0.061597210692346006
94548,412,0.9320388349514563,0.8519417475728155,0.01699029126213592,0.007281553398058253,0.014563106796116505,0.0024271844660194173,0.038834951456310676,0.06796116504854369
94549,26864,0.9589785586658726,0.8491289458010721,0.007333234067897558,0.0026429422275163787,0.08885497319833234,0.0011167361524717094,0.00990172721858249,0.041021441334127454
94550,46896,0.9505928010917776,0.7951850904128284,0.01885022176731491,0.004904469464346639,0.07395087001023541,0.0030919481405663595,0.05461020129648584,0.04940719890822245
94551,36867,0.9429842406488187,0.6925705915859712,0.022838853174926087,0.006889630292673665,0.09480022784604117,0.0036618113760273417,0.12222312637317927,0.05701575935118127
94552,14454,0.9430607444306074,0.5022139200221392,0.04074996540749965,0.0029057700290577005,0.3713850837138508,0.0047045800470458,0.02110142521101425,0.056939255569392555
94553,47065,0.9392117284606395,0.76827791352385,0.0335280994369489,0.007351535111016679,0.07551258897269733,0.004100711781578668,0.050440879634547964,0.06078827153936046
94555,34143,0.9378789210086987,0.22136309053100195,0.03652285973698855,0.002928858038250886,0.6349764226927921,0.005184078727704068,0.036903611281961166,0.062121078991301294
94556,15229,0.9512115043666689,0.7699126666228905,0.011491233830192396,0.001707269026200013,0.15371987655131655,0.0009192987064153917,0.013461159629653949,0.048788495633331146
94558,66830,0.966242705371839,0.7724674547358971,0.009786024240610505,0.007346999850366602,0.023612150231931767,0.0020350142151728265,0.15099506209786023,0.033757294628161
94559,27184,0.960197174808711,0.7451442024720424,0.006952619187757504,0.009748381400824013,0.020489994114184815,0.0010668040023543261,0.17679517363154798,0.03980282519128899
94560,42573,0.9342541047142555,0.4126089305428323,0.047025109811382804,0.006553449369318582,0.2717919808329223,0.014586709886547812,0.18168792427125174,0.06574589528574448
94561,36515,0.9297548952485281,0.6428317129946597,0.07150486101602081,0.009092153909352321,0.061782828974394084,0.003916198822401753,0.1406271395316993,0.070245104751472
94563,17672,0.9557492077863287,0.8233929379809869,0.008374830239927569,0.0011883205070167496,0.11458804889090086,0.001358080579447714,0.006846989588048891,0.04425079221367134
94564,18287,0.9310439109750096,0.4627330890796741,0.13370153661070705,0.008038497293159075,0.2279214742713403,0.0034450702684967463,0.09520424345163231,0.06895608902499042
94565,84641,0.9287106721328907,0.3778310747746364,0.16134024881558584,0.008766437069505322,0.14192885244739548,0.009357167330253659,0.229486891695514,0.07128932786710931
94566,40884,0.9549212405831132,0.7185940710302319,0.014308776049310244,0.0035221602582917524,0.18486449466784072,0.0014675667742882301,0.03216417180315038,0.0450787594168868
94567,623,0.9341894060995185,0.8330658105939005,0.0016051364365971107,0.012841091492776886,0.014446227929373997,0.0016051364365971107,0.07062600321027288,0.06581059390048154
94568,46016,0.9403902990264256,0.5134735744089013,0.09446714186369959,0.005345966620305981,0.26751564673157163,0.006236961057023644,0.053351008344923505,0.05960970097357441
94569,198,0.9545454545454546,0.8939393939393939,0.015151515151515152,0.010101010101010102,0.03535353535353535,0.0,0.0,0.045454545454545456
94571,7911,0.963215775502465,0.813550752117305,0.04714953861711541,0.007963594994311717,0.04689672607761345,0.0027809379345215524,0.044874225761597775,0.03678422449753508
94572,8684,0.9206586826347305,0.437125748502994,0.16202210962690006,0.006103178258866882,0.20635651773376323,0.00713956701980654,0.10191156149239981,0.07934131736526946
94573,94,0.9468085106382979,0.8085106382978723,0.0,0.0,0.0,0.0,0.13829787234042554,0.05319148936170213
94574,8742,0.975177304964539,0.7939830702356441,0.005033173186913749,0.0061770761839396015,0.018302447952413637,0.001601464195836193,0.1500800732097918,0.024822695035460994
