id,Geographic Area Name,Income,zcta
8600000US94903,ZCTA5 94903,105783.0,94903
8600000US94904,ZCTA5 94904,139500.0,94904
8600000US94920,ZCTA5 94920,165807.0,94920
8600000US94922,ZCTA5 94922,110845.0,94922
8600000US94923,ZCTA5 94923,85069.0,94923
8600000US94924,ZCTA5 94924,68250.0,94924
8600000US94925,ZCTA5 94925,149439.0,94925
8600000US94928,ZCTA5 94928,71824.0,94928
8600000US94929,ZCTA5 94929,119706.0,94929
8600000US94930,ZCTA5 94930,105219.0,94930
8600000US94931,ZCTA5 94931,80186.0,94931
8600000US94933,ZCTA5 94933,91384.0,94933
8600000US94937,ZCTA5 94937,87273.0,94937
8600000US94938,ZCTA5 94938,126429.0,94938
8600000US94939,ZCTA5 94939,119158.0,94939
8600000US94940,ZCTA5 94940,107625.0,94940
8600000US94941,ZCTA5 94941,152125.0,94941
8600000US94945,ZCTA5 94945,120020.0,94945
8600000US94946,ZCTA5 94946,140625.0,94946
8600000US94947,ZCTA5 94947,110274.0,94947
8600000US94949,ZCTA5 94949,93580.0,94949
8600000US94950,ZCTA5 94950,76437.11,94950
8600000US94951,ZCTA5 94951,96699.0,94951
8600000US94952,ZCTA5 94952,88848.0,94952
8600000US94954,ZCTA5 94954,93849.0,94954
8600000US94956,ZCTA5 94956,74926.0,94956
8600000US94957,ZCTA5 94957,250000.0,94957
8600000US94960,ZCTA5 94960,133381.0,94960
8600000US94963,ZCTA5 94963,118272.0,94963
8600000US94964,ZCTA5 94964,76437.11,94964
8600000US94965,ZCTA5 94965,105391.0,94965
8600000US94970,ZCTA5 94970,121071.0,94970
8600000US94971,ZCTA5 94971,76437.11,94971
8600000US94972,ZCTA5 94972,76437.11,94972
8600000US94973,ZCTA5 94973,56379.0,94973
8600000US95002,ZCTA5 95002,95875.0,95002
8600000US95003,ZCTA5 95003,103982.0,95003
8600000US95004,ZCTA5 95004,110741.0,95004
8600000US95005,ZCTA5 95005,95242.0,95005
8600000US95006,ZCTA5 95006,102583.0,95006
8600000US95007,ZCTA5 95007,76437.11,95007
8600000US95008,ZCTA5 95008,122947.0,95008
8600000US95010,ZCTA5 95010,71531.0,95010
8600000US95012,ZCTA5 95012,61373.0,95012
8600000US95013,ZCTA5 95013,76437.11,95013
8600000US95014,ZCTA5 95014,168538.0,95014
8600000US95017,ZCTA5 95017,66484.0,95017
8600000US95018,ZCTA5 95018,105189.0,95018
8600000US95019,ZCTA5 95019,47025.0,95019
8600000US95020,ZCTA5 95020,102741.0,95020
8600000US95023,ZCTA5 95023,86337.0,95023
8600000US95030,ZCTA5 95030,209563.0,95030
8600000US95032,ZCTA5 95032,154810.0,95032
8600000US95033,ZCTA5 95033,177000.0,95033
8600000US95035,ZCTA5 95035,132236.0,95035
8600000US95037,ZCTA5 95037,125057.0,95037
8600000US95039,ZCTA5 95039,49556.0,95039
8600000US95041,ZCTA5 95041,58786.0,95041
8600000US95043,ZCTA5 95043,76500.0,95043
8600000US95045,ZCTA5 95045,88804.0,95045
8600000US95046,ZCTA5 95046,117344.0,95046
8600000US95050,ZCTA5 95050,96872.0,95050
8600000US95051,ZCTA5 95051,134230.0,95051
8600000US95053,ZCTA5 95053,76437.11,95053
8600000US95054,ZCTA5 95054,152500.0,95054
8600000US95060,ZCTA5 95060,78344.0,95060
8600000US95062,ZCTA5 95062,79233.0,95062
8600000US95064,ZCTA5 95064,54063.0,95064
8600000US95065,ZCTA5 95065,104464.0,95065
8600000US95066,ZCTA5 95066,111480.0,95066
8600000US95070,ZCTA5 95070,193617.0,95070
8600000US95073,ZCTA5 95073,93704.0,95073
8600000US95075,ZCTA5 95075,77083.0,95075
8600000US95076,ZCTA5 95076,66991.0,95076
8600000US95110,ZCTA5 95110,95829.0,95110
8600000US95111,ZCTA5 95111,73093.0,95111
8600000US95112,ZCTA5 95112,66501.0,95112
8600000US95113,ZCTA5 95113,135875.0,95113
8600000US95116,ZCTA5 95116,65667.0,95116
8600000US95117,ZCTA5 95117,95726.0,95117
8600000US95118,ZCTA5 95118,115306.0,95118
8600000US95119,ZCTA5 95119,126860.0,95119
8600000US95120,ZCTA5 95120,206531.0,95120
8600000US95121,ZCTA5 95121,106394.0,95121
8600000US95122,ZCTA5 95122,78734.0,95122
8600000US95123,ZCTA5 95123,117579.0,95123
8600000US95124,ZCTA5 95124,155550.0,95124
8600000US95125,ZCTA5 95125,118788.0,95125
8600000US95126,ZCTA5 95126,99160.0,95126
8600000US95127,ZCTA5 95127,98692.0,95127
8600000US95128,ZCTA5 95128,93455.0,95128
8600000US95129,ZCTA5 95129,148068.0,95129
8600000US95130,ZCTA5 95130,127772.0,95130
8600000US95131,ZCTA5 95131,126757.0,95131
8600000US95132,ZCTA5 95132,121288.0,95132
8600000US95133,ZCTA5 95133,86686.0,95133
8600000US95134,ZCTA5 95134,150131.0,95134
8600000US95135,ZCTA5 95135,148438.0,95135
8600000US95136,ZCTA5 95136,112074.0,95136
8600000US95138,ZCTA5 95138,179724.0,95138
8600000US95139,ZCTA5 95139,139612.0,95139
8600000US95140,ZCTA5 95140,76437.11,95140
8600000US95148,ZCTA5 95148,138763.0,95148
8600000US95202,ZCTA5 95202,14822.0,95202
8600000US95203,ZCTA5 95203,44922.0,95203
8600000US95204,ZCTA5 95204,53077.0,95204
8600000US95205,ZCTA5 95205,36444.0,95205
8600000US95206,ZCTA5 95206,50918.0,95206
8600000US95207,ZCTA5 95207,49647.0,95207
8600000US95209,ZCTA5 95209,81841.0,95209
8600000US95210,ZCTA5 95210,47142.0,95210
8600000US95211,ZCTA5 95211,76437.11,95211
8600000US95212,ZCTA5 95212,95759.0,95212
8600000US95215,ZCTA5 95215,46191.0,95215
8600000US95219,ZCTA5 95219,83558.0,95219
8600000US95220,ZCTA5 95220,85906.0,95220
8600000US95222,ZCTA5 95222,54508.0,95222
8600000US95223,ZCTA5 95223,56121.0,95223
8600000US95224,ZCTA5 95224,76437.11,95224
8600000US95225,ZCTA5 95225,68750.0,95225
8600000US95226,ZCTA5 95226,76437.11,95226
8600000US95227,ZCTA5 95227,96023.0,95227
8600000US95228,ZCTA5 95228,83313.0,95228
8600000US95230,ZCTA5 95230,89016.0,95230
8600000US95231,ZCTA5 95231,41935.0,95231
8600000US95232,ZCTA5 95232,55500.0,95232
8600000US95233,ZCTA5 95233,74653.0,95233
8600000US95234,ZCTA5 95234,76437.11,95234
8600000US95236,ZCTA5 95236,74020.0,95236
8600000US95237,ZCTA5 95237,61042.0,95237
8600000US95240,ZCTA5 95240,50992.0,95240
8600000US95242,ZCTA5 95242,73083.0,95242
8600000US95245,ZCTA5 95245,51830.0,95245
8600000US95246,ZCTA5 95246,57689.0,95246
8600000US95247,ZCTA5 95247,52661.0,95247
8600000US95248,ZCTA5 95248,76437.11,95248
8600000US95249,ZCTA5 95249,39052.0,95249
8600000US95251,ZCTA5 95251,62337.0,95251
8600000US95252,ZCTA5 95252,79618.0,95252
8600000US95254,ZCTA5 95254,103559.0,95254
8600000US95255,ZCTA5 95255,35169.0,95255
8600000US95257,ZCTA5 95257,54390.0,95257
8600000US95258,ZCTA5 95258,92545.0,95258
8600000US95301,ZCTA5 95301,60958.0,95301
8600000US95303,ZCTA5 95303,63173.0,95303
8600000US95304,ZCTA5 95304,98088.0,95304
8600000US95305,ZCTA5 95305,76437.11,95305
8600000US95306,ZCTA5 95306,46176.0,95306
8600000US95307,ZCTA5 95307,58827.0,95307
8600000US95310,ZCTA5 95310,41111.0,95310
8600000US95311,ZCTA5 95311,40945.0,95311
8600000US95312,ZCTA5 95312,63077.0,95312
8600000US95313,ZCTA5 95313,52105.0,95313
8600000US95314,ZCTA5 95314,76437.11,95314
8600000US95315,ZCTA5 95315,59298.0,95315
8600000US95316,ZCTA5 95316,70907.0,95316
8600000US95317,ZCTA5 95317,53807.0,95317
8600000US95318,ZCTA5 95318,44821.0,95318
8600000US95319,ZCTA5 95319,31966.0,95319
8600000US95320,ZCTA5 95320,68492.0,95320
8600000US95321,ZCTA5 95321,53563.0,95321
8600000US95322,ZCTA5 95322,54820.0,95322
8600000US95323,ZCTA5 95323,71667.0,95323
8600000US95324,ZCTA5 95324,64167.0,95324
8600000US95325,ZCTA5 95325,76437.11,95325
8600000US95326,ZCTA5 95326,79386.0,95326
8600000US95327,ZCTA5 95327,54046.0,95327
8600000US95328,ZCTA5 95328,53112.0,95328
8600000US95329,ZCTA5 95329,55407.0,95329
8600000US95330,ZCTA5 95330,85092.0,95330
8600000US95333,ZCTA5 95333,48993.0,95333
8600000US95334,ZCTA5 95334,55044.0,95334
8600000US95335,ZCTA5 95335,76437.11,95335
8600000US95336,ZCTA5 95336,64164.0,95336
8600000US95337,ZCTA5 95337,83933.0,95337
8600000US95338,ZCTA5 95338,52699.0,95338
8600000US95340,ZCTA5 95340,55470.0,95340
8600000US95341,ZCTA5 95341,40802.0,95341
8600000US95345,ZCTA5 95345,76437.11,95345
8600000US95346,ZCTA5 95346,110032.0,95346
8600000US95348,ZCTA5 95348,48505.0,95348
8600000US95350,ZCTA5 95350,53604.0,95350
8600000US95351,ZCTA5 95351,41309.0,95351
8600000US95354,ZCTA5 95354,50226.0,95354
8600000US95355,ZCTA5 95355,66719.0,95355
8600000US95356,ZCTA5 95356,70699.0,95356
8600000US95357,ZCTA5 95357,73304.0,95357
8600000US95358,ZCTA5 95358,60987.0,95358
8600000US95360,ZCTA5 95360,62679.0,95360
8600000US95361,ZCTA5 95361,72313.0,95361
8600000US95363,ZCTA5 95363,71934.0,95363
8600000US95364,ZCTA5 95364,76437.11,95364
8600000US95365,ZCTA5 95365,40592.0,95365
8600000US95366,ZCTA5 95366,84898.0,95366
8600000US95367,ZCTA5 95367,71934.0,95367
8600000US95368,ZCTA5 95368,82928.0,95368
8600000US95369,ZCTA5 95369,54500.0,95369
8600000US95370,ZCTA5 95370,57513.0,95370
8600000US95372,ZCTA5 95372,80737.0,95372
8600000US95374,ZCTA5 95374,48603.0,95374
8600000US95375,ZCTA5 95375,76437.11,95375
8600000US95376,ZCTA5 95376,82390.0,95376
8600000US95377,ZCTA5 95377,111076.0,95377
8600000US95379,ZCTA5 95379,58988.0,95379
8600000US95380,ZCTA5 95380,46580.0,95380
8600000US95382,ZCTA5 95382,72206.0,95382
8600000US95383,ZCTA5 95383,79329.0,95383
8600000US95385,ZCTA5 95385,68542.0,95385
8600000US95386,ZCTA5 95386,60895.0,95386
8600000US95387,ZCTA5 95387,39919.0,95387
8600000US95388,ZCTA5 95388,47184.0,95388
8600000US95389,ZCTA5 95389,55809.0,95389
8600000US95391,ZCTA5 95391,138500.0,95391
8600000US95401,ZCTA5 95401,75290.0,95401
8600000US95403,ZCTA5 95403,75954.0,95403
8600000US95404,ZCTA5 95404,81427.0,95404
8600000US95405,ZCTA5 95405,89876.0,95405
8600000US95407,ZCTA5 95407,63981.0,95407
8600000US95409,ZCTA5 95409,75571.0,95409
8600000US95410,ZCTA5 95410,64625.0,95410
8600000US95412,ZCTA5 95412,72784.0,95412
8600000US95415,ZCTA5 95415,46538.0,95415
8600000US95417,ZCTA5 95417,60956.0,95417
8600000US95420,ZCTA5 95420,85917.0,95420
8600000US95421,ZCTA5 95421,58125.0,95421
8600000US95422,ZCTA5 95422,31793.0,95422
8600000US95423,ZCTA5 95423,46500.0,95423
8600000US95425,ZCTA5 95425,73235.0,95425
8600000US95426,ZCTA5 95426,79667.0,95426
8600000US95427,ZCTA5 95427,35852.0,95427
8600000US95428,ZCTA5 95428,37535.0,95428
8600000US95429,ZCTA5 95429,53846.0,95429
8600000US95430,ZCTA5 95430,76437.11,95430
8600000US95431,ZCTA5 95431,76437.11,95431
8600000US95432,ZCTA5 95432,44839.0,95432
8600000US95435,ZCTA5 95435,76437.11,95435
8600000US95436,ZCTA5 95436,64902.0,95436
8600000US95437,ZCTA5 95437,50076.0,95437
8600000US95439,ZCTA5 95439,76437.11,95439
8600000US95441,ZCTA5 95441,100938.0,95441
8600000US95442,ZCTA5 95442,135000.0,95442
8600000US95443,ZCTA5 95443,27566.0,95443
8600000US95444,ZCTA5 95444,64028.0,95444
8600000US95445,ZCTA5 95445,58308.0,95445
8600000US95446,ZCTA5 95446,65784.0,95446
8600000US95448,ZCTA5 95448,95114.0,95448
8600000US95449,ZCTA5 95449,53333.0,95449
8600000US95450,ZCTA5 95450,59350.0,95450
8600000US95451,ZCTA5 95451,54110.0,95451
8600000US95452,ZCTA5 95452,81118.0,95452
8600000US95453,ZCTA5 95453,49690.0,95453
8600000US95454,ZCTA5 95454,36907.0,95454
8600000US95456,ZCTA5 95456,40481.0,95456
8600000US95457,ZCTA5 95457,37991.0,95457
8600000US95458,ZCTA5 95458,45493.0,95458
8600000US95459,ZCTA5 95459,53125.0,95459
8600000US95460,ZCTA5 95460,67934.0,95460
8600000US95461,ZCTA5 95461,46310.0,95461
8600000US95462,ZCTA5 95462,44261.0,95462
8600000US95463,ZCTA5 95463,60417.0,95463
8600000US95464,ZCTA5 95464,48808.0,95464
8600000US95465,ZCTA5 95465,65921.0,95465
8600000US95466,ZCTA5 95466,43854.0,95466
8600000US95467,ZCTA5 95467,70625.0,95467
8600000US95468,ZCTA5 95468,53490.0,95468
8600000US95469,ZCTA5 95469,56050.0,95469
8600000US95470,ZCTA5 95470,63229.0,95470
8600000US95471,ZCTA5 95471,76437.11,95471
8600000US95472,ZCTA5 95472,92674.0,95472
8600000US95476,ZCTA5 95476,82036.0,95476
8600000US95482,ZCTA5 95482,52673.0,95482
8600000US95485,ZCTA5 95485,43375.0,95485
8600000US95486,ZCTA5 95486,76437.11,95486
8600000US95488,ZCTA5 95488,56920.0,95488
8600000US95490,ZCTA5 95490,49043.0,95490
8600000US95492,ZCTA5 95492,107153.0,95492
8600000US95493,ZCTA5 95493,63358.0,95493
8600000US95494,ZCTA5 95494,76437.11,95494
8600000US95497,ZCTA5 95497,81833.0,95497
8600000US95501,ZCTA5 95501,44952.0,95501
8600000US95503,ZCTA5 95503,54873.0,95503
8600000US95511,ZCTA5 95511,57222.0,95511
8600000US95514,ZCTA5 95514,60972.0,95514
8600000US95519,ZCTA5 95519,56487.0,95519
8600000US95521,ZCTA5 95521,39276.0,95521
8600000US95524,ZCTA5 95524,63214.0,95524
8600000US95525,ZCTA5 95525,49375.0,95525
8600000US95526,ZCTA5 95526,33571.0,95526
8600000US95527,ZCTA5 95527,42333.0,95527
8600000US95528,ZCTA5 95528,61528.0,95528
8600000US95531,ZCTA5 95531,44894.0,95531
8600000US95536,ZCTA5 95536,51045.0,95536
8600000US95537,ZCTA5 95537,76437.11,95537
8600000US95540,ZCTA5 95540,46219.0,95540
8600000US95542,ZCTA5 95542,30505.0,95542
8600000US95543,ZCTA5 95543,37321.0,95543
8600000US95545,ZCTA5 95545,76437.11,95545
8600000US95546,ZCTA5 95546,34323.0,95546
8600000US95547,ZCTA5 95547,58500.0,95547
8600000US95548,ZCTA5 95548,38977.0,95548
8600000US95549,ZCTA5 95549,72500.0,95549
8600000US95550,ZCTA5 95550,100435.0,95550
8600000US95551,ZCTA5 95551,58000.0,95551
8600000US95552,ZCTA5 95552,24318.0,95552
8600000US95553,ZCTA5 95553,76437.11,95553
8600000US95554,ZCTA5 95554,51875.0,95554
8600000US95555,ZCTA5 95555,35938.0,95555
8600000US95556,ZCTA5 95556,42561.0,95556
8600000US95558,ZCTA5 95558,54167.0,95558
8600000US95559,ZCTA5 95559,2500.0,95559
8600000US95560,ZCTA5 95560,81640.0,95560
8600000US95562,ZCTA5 95562,41875.0,95562
8600000US95563,ZCTA5 95563,35521.0,95563
8600000US95564,ZCTA5 95564,42206.0,95564
8600000US95565,ZCTA5 95565,42955.0,95565
8600000US95567,ZCTA5 95567,57266.0,95567
8600000US95568,ZCTA5 95568,45104.0,95568
8600000US95569,ZCTA5 95569,47583.0,95569
8600000US95570,ZCTA5 95570,50278.0,95570
8600000US95571,ZCTA5 95571,32344.0,95571
8600000US95573,ZCTA5 95573,66731.0,95573
8600000US95585,ZCTA5 95585,21719.0,95585
8600000US95587,ZCTA5 95587,76437.11,95587
8600000US95589,ZCTA5 95589,76437.11,95589
8600000US95595,ZCTA5 95595,42375.0,95595
8600000US95601,ZCTA5 95601,29722.0,95601
8600000US95602,ZCTA5 95602,82397.0,95602
8600000US95603,ZCTA5 95603,68257.0,95603
8600000US95604,ZCTA5 95604,78068.0,95604
8600000US95605,ZCTA5 95605,51303.0,95605
8600000US95606,ZCTA5 95606,76437.11,95606
8600000US95607,ZCTA5 95607,75964.0,95607
8600000US95608,ZCTA5 95608,64059.0,95608
8600000US95610,ZCTA5 95610,61461.0,95610
8600000US95612,ZCTA5 95612,95000.0,95612
8600000US95614,ZCTA5 95614,99529.0,95614
8600000US95615,ZCTA5 95615,55881.0,95615
8600000US95616,ZCTA5 95616,55510.0,95616
8600000US95618,ZCTA5 95618,93643.0,95618
8600000US95619,ZCTA5 95619,68614.0,95619
8600000US95620,ZCTA5 95620,82956.0,95620
8600000US95621,ZCTA5 95621,63214.0,95621
8600000US95623,ZCTA5 95623,75669.0,95623
8600000US95624,ZCTA5 95624,93090.0,95624
8600000US95625,ZCTA5 95625,61250.0,95625
8600000US95626,ZCTA5 95626,75481.0,95626
8600000US95627,ZCTA5 95627,75938.0,95627
8600000US95628,ZCTA5 95628,86181.0,95628
8600000US95629,ZCTA5 95629,66176.0,95629
8600000US95630,ZCTA5 95630,114405.0,95630
8600000US95631,ZCTA5 95631,80772.0,95631
8600000US95632,ZCTA5 95632,76334.0,95632
8600000US95633,ZCTA5 95633,74884.0,95633
8600000US95634,ZCTA5 95634,52868.0,95634
8600000US95635,ZCTA5 95635,56488.0,95635
8600000US95636,ZCTA5 95636,50757.0,95636
8600000US95637,ZCTA5 95637,52917.0,95637
8600000US95638,ZCTA5 95638,92708.0,95638
8600000US95639,ZCTA5 95639,59524.0,95639
8600000US95640,ZCTA5 95640,67922.0,95640
8600000US95641,ZCTA5 95641,42926.0,95641
8600000US95642,ZCTA5 95642,62083.0,95642
8600000US95645,ZCTA5 95645,43696.0,95645
8600000US95646,ZCTA5 95646,80227.0,95646
8600000US95648,ZCTA5 95648,88158.0,95648
8600000US95650,ZCTA5 95650,102107.0,95650
8600000US95651,ZCTA5 95651,176250.0,95651
8600000US95652,ZCTA5 95652,33000.0,95652
8600000US95653,ZCTA5 95653,41050.0,95653
8600000US95655,ZCTA5 95655,86486.0,95655
8600000US95658,ZCTA5 95658,96891.0,95658
8600000US95659,ZCTA5 95659,54931.0,95659
8600000US95660,ZCTA5 95660,45845.0,95660
8600000US95661,ZCTA5 95661,86823.0,95661
8600000US95662,ZCTA5 95662,80434.0,95662
8600000US95663,ZCTA5 95663,106500.0,95663
8600000US95664,ZCTA5 95664,72153.0,95664
8600000US95665,ZCTA5 95665,82215.0,95665
8600000US95666,ZCTA5 95666,61128.0,95666
8600000US95667,ZCTA5 95667,71705.0,95667
8600000US95668,ZCTA5 95668,64063.0,95668
8600000US95669,ZCTA5 95669,79464.0,95669
8600000US95670,ZCTA5 95670,67015.0,95670
8600000US95672,ZCTA5 95672,103708.0,95672
8600000US95673,ZCTA5 95673,70876.0,95673
8600000US95674,ZCTA5 95674,104500.0,95674
8600000US95675,ZCTA5 95675,40670.0,95675
8600000US95677,ZCTA5 95677,87742.0,95677
8600000US95678,ZCTA5 95678,73253.0,95678
8600000US95679,ZCTA5 95679,76437.11,95679
8600000US95680,ZCTA5 95680,76437.11,95680
8600000US95681,ZCTA5 95681,44833.0,95681
8600000US95682,ZCTA5 95682,87347.0,95682
8600000US95683,ZCTA5 95683,108338.0,95683
8600000US95684,ZCTA5 95684,50475.0,95684
8600000US95685,ZCTA5 95685,57420.0,95685
8600000US95686,ZCTA5 95686,33056.0,95686
8600000US95687,ZCTA5 95687,86056.0,95687
8600000US95688,ZCTA5 95688,94863.0,95688
8600000US95689,ZCTA5 95689,52700.0,95689
8600000US95690,ZCTA5 95690,57619.0,95690
8600000US95691,ZCTA5 95691,77303.0,95691
8600000US95692,ZCTA5 95692,80357.0,95692
8600000US95693,ZCTA5 95693,100265.0,95693
8600000US95694,ZCTA5 95694,84949.0,95694
8600000US95695,ZCTA5 95695,64390.0,95695
8600000US95697,ZCTA5 95697,76437.11,95697
8600000US95698,ZCTA5 95698,26615.0,95698
8600000US95699,ZCTA5 95699,76437.11,95699
8600000US95701,ZCTA5 95701,83958.0,95701
8600000US95703,ZCTA5 95703,68359.0,95703
8600000US95709,ZCTA5 95709,79483.0,95709
8600000US95713,ZCTA5 95713,72746.0,95713
8600000US95714,ZCTA5 95714,56250.0,95714
8600000US95715,ZCTA5 95715,76437.11,95715
8600000US95717,ZCTA5 95717,52639.0,95717
8600000US95720,ZCTA5 95720,76437.11,95720
8600000US95721,ZCTA5 95721,76437.11,95721
8600000US95722,ZCTA5 95722,94071.0,95722
8600000US95724,ZCTA5 95724,76437.11,95724
8600000US95726,ZCTA5 95726,75774.0,95726
8600000US95728,ZCTA5 95728,76437.11,95728
8600000US95735,ZCTA5 95735,154375.0,95735
8600000US95736,ZCTA5 95736,56786.0,95736
8600000US95742,ZCTA5 95742,132636.0,95742
8600000US95746,ZCTA5 95746,147201.0,95746
8600000US95747,ZCTA5 95747,105431.0,95747
8600000US95757,ZCTA5 95757,105390.0,95757
8600000US95758,ZCTA5 95758,85221.0,95758
8600000US95762,ZCTA5 95762,142453.0,95762
8600000US95765,ZCTA5 95765,108188.0,95765
8600000US95776,ZCTA5 95776,81184.0,95776
8600000US95811,ZCTA5 95811,59254.0,95811
8600000US95814,ZCTA5 95814,33938.0,95814
8600000US95815,ZCTA5 95815,34583.0,95815
8600000US95816,ZCTA5 95816,72270.0,95816
8600000US95817,ZCTA5 95817,50925.0,95817
8600000US95818,ZCTA5 95818,84908.0,95818
8600000US95819,ZCTA5 95819,106514.0,95819
8600000US95820,ZCTA5 95820,51068.0,95820
8600000US95821,ZCTA5 95821,42456.0,95821
8600000US95822,ZCTA5 95822,57535.0,95822
8600000US95823,ZCTA5 95823,47553.0,95823
8600000US95824,ZCTA5 95824,38985.0,95824
8600000US95825,ZCTA5 95825,40515.0,95825
8600000US95826,ZCTA5 95826,64241.0,95826
8600000US95827,ZCTA5 95827,59115.0,95827
8600000US95828,ZCTA5 95828,53229.0,95828
8600000US95829,ZCTA5 95829,93377.0,95829
8600000US95830,ZCTA5 95830,101786.0,95830
8600000US95831,ZCTA5 95831,79368.0,95831
8600000US95832,ZCTA5 95832,47341.0,95832
8600000US95833,ZCTA5 95833,63418.0,95833
8600000US95834,ZCTA5 95834,64996.0,95834
8600000US95835,ZCTA5 95835,102895.0,95835
8600000US95837,ZCTA5 95837,219063.0,95837
8600000US95838,ZCTA5 95838,48416.0,95838
8600000US95841,ZCTA5 95841,50295.0,95841
8600000US95842,ZCTA5 95842,53458.0,95842
8600000US95843,ZCTA5 95843,81028.0,95843
8600000US95864,ZCTA5 95864,105849.0,95864
8600000US95901,ZCTA5 95901,54851.0,95901
8600000US95903,ZCTA5 95903,49750.0,95903
8600000US95910,ZCTA5 95910,76437.11,95910
8600000US95912,ZCTA5 95912,69786.0,95912
8600000US95914,ZCTA5 95914,76437.11,95914
8600000US95915,ZCTA5 95915,76437.11,95915
8600000US95916,ZCTA5 95916,33942.0,95916
8600000US95917,ZCTA5 95917,62660.0,95917
8600000US95918,ZCTA5 95918,73261.0,95918
8600000US95919,ZCTA5 95919,59365.0,95919
8600000US95920,ZCTA5 95920,51750.0,95920
8600000US95922,ZCTA5 95922,97764.0,95922
8600000US95923,ZCTA5 95923,22500.0,95923
8600000US95925,ZCTA5 95925,21453.0,95925
8600000US95926,ZCTA5 95926,49520.0,95926
8600000US95928,ZCTA5 95928,52913.0,95928
8600000US95930,ZCTA5 95930,76437.11,95930
8600000US95932,ZCTA5 95932,54167.0,95932
8600000US95934,ZCTA5 95934,24050.0,95934
8600000US95935,ZCTA5 95935,76437.11,95935
8600000US95936,ZCTA5 95936,93533.0,95936
8600000US95937,ZCTA5 95937,51625.0,95937
8600000US95938,ZCTA5 95938,86111.0,95938
8600000US95939,ZCTA5 95939,41250.0,95939
8600000US95941,ZCTA5 95941,55870.0,95941
8600000US95942,ZCTA5 95942,76437.11,95942
8600000US95943,ZCTA5 95943,58594.0,95943
8600000US95944,ZCTA5 95944,76437.11,95944
8600000US95945,ZCTA5 95945,48648.0,95945
8600000US95946,ZCTA5 95946,62434.0,95946
8600000US95947,ZCTA5 95947,34828.0,95947
8600000US95948,ZCTA5 95948,58254.0,95948
8600000US95949,ZCTA5 95949,71059.0,95949
8600000US95950,ZCTA5 95950,24940.0,95950
8600000US95951,ZCTA5 95951,48500.0,95951
8600000US95953,ZCTA5 95953,57949.0,95953
8600000US95954,ZCTA5 95954,51263.0,95954
8600000US95955,ZCTA5 95955,62950.0,95955
8600000US95956,ZCTA5 95956,71438.0,95956
8600000US95957,ZCTA5 95957,63125.0,95957
8600000US95959,ZCTA5 95959,69314.0,95959
8600000US95960,ZCTA5 95960,36000.0,95960
8600000US95961,ZCTA5 95961,55590.0,95961
8600000US95962,ZCTA5 95962,76437.11,95962
8600000US95963,ZCTA5 95963,49821.0,95963
8600000US95965,ZCTA5 95965,35138.0,95965
8600000US95966,ZCTA5 95966,47252.0,95966
8600000US95968,ZCTA5 95968,31000.0,95968
8600000US95969,ZCTA5 95969,51625.0,95969
8600000US95970,ZCTA5 95970,63750.0,95970
8600000US95971,ZCTA5 95971,53568.0,95971
8600000US95973,ZCTA5 95973,69551.0,95973
8600000US95974,ZCTA5 95974,76437.11,95974
8600000US95975,ZCTA5 95975,69082.0,95975
8600000US95977,ZCTA5 95977,50536.0,95977
8600000US95978,ZCTA5 95978,76437.11,95978
8600000US95979,ZCTA5 95979,34625.0,95979
8600000US95981,ZCTA5 95981,76437.11,95981
8600000US95982,ZCTA5 95982,71086.0,95982
8600000US95983,ZCTA5 95983,80729.0,95983
8600000US95984,ZCTA5 95984,76437.11,95984
8600000US95986,ZCTA5 95986,60714.0,95986
8600000US95987,ZCTA5 95987,66095.0,95987
8600000US95988,ZCTA5 95988,49518.0,95988
8600000US95991,ZCTA5 95991,50682.0,95991
8600000US95993,ZCTA5 95993,69019.0,95993
8600000US96001,ZCTA5 96001,55821.0,96001
8600000US96002,ZCTA5 96002,61055.0,96002
8600000US96003,ZCTA5 96003,53512.0,96003
8600000US96006,ZCTA5 96006,50288.0,96006
8600000US96007,ZCTA5 96007,49044.0,96007
8600000US96008,ZCTA5 96008,62852.0,96008
8600000US96009,ZCTA5 96009,45536.0,96009
8600000US96010,ZCTA5 96010,36250.0,96010
8600000US96011,ZCTA5 96011,25375.0,96011
8600000US96013,ZCTA5 96013,47102.0,96013
8600000US96014,ZCTA5 96014,33813.0,96014
8600000US96015,ZCTA5 96015,76437.11,96015
8600000US96016,ZCTA5 96016,95350.0,96016
8600000US96017,ZCTA5 96017,45750.0,96017
8600000US96019,ZCTA5 96019,49583.0,96019
8600000US96020,ZCTA5 96020,61250.0,96020
8600000US96021,ZCTA5 96021,46050.0,96021
8600000US96022,ZCTA5 96022,55049.0,96022
8600000US96023,ZCTA5 96023,31322.0,96023
8600000US96024,ZCTA5 96024,40563.0,96024
8600000US96025,ZCTA5 96025,35602.0,96025
8600000US96027,ZCTA5 96027,64865.0,96027
8600000US96028,ZCTA5 96028,42051.0,96028
8600000US96029,ZCTA5 96029,40795.0,96029
8600000US96031,ZCTA5 96031,22500.0,96031
8600000US96032,ZCTA5 96032,48036.0,96032
8600000US96033,ZCTA5 96033,43047.0,96033
8600000US96034,ZCTA5 96034,39219.0,96034
8600000US96035,ZCTA5 96035,45417.0,96035
8600000US96037,ZCTA5 96037,81394.0,96037
8600000US96038,ZCTA5 96038,54423.0,96038
8600000US96039,ZCTA5 96039,36213.0,96039
